cuenta_id,fecha,transaccion,monto,descripcion
25000113,25-01-2024,deposito,-500,Ingreso navideño
25000109,15/10/2024,retiro,-500,Ingreso extra
25000103,2024-05-09,retiro,3000,Ingreso extra
25000114,30-09-2024,deposito,1000,Ingreso mensual
25000120,13/01/2024,deposito,1000,Retiro parcial
25000113,2024-02-29,retiro,2500,Ingreso mensual
25000109,2024-11-27,deposito,2000,
25000117,30-05-2024,deposito,1000,Ingreso navideño
25000118,2024-09-01,retiro,-100,Ingreso navideño
25000112,2024/04/01,retiro,3000,Retiro parcial
25000105,2024-01-17,compra,-500,Ingreso mensual
25000116,2024/11/22,compra,2500,Compra en tienda
25000108,2024-05-14,deposito,3000,Ingreso extra
25000111,2024-07-19,compra,-100,Compra en tienda
25000107,2024-11-30,deposito,3000,Compra en tienda
25000111,2024/09/25,depósito,2000,Ingreso navideño
25000107,2024-02-29,deposito,-500,
25000102,2024/11/05,retiro,,Ingreso navideño
25000114,23-04-2024,retiro,2000,Compra en tienda
25000109,2024/03/09,deposito,3000,
25000104,2024/11/01,retiro,-500,Ingreso navideño
25000104,2024-02-02,retiro,-100,Ingreso mensual
25000113,02/05/2024,retiro,-100,Retiro parcial
25000113,11-01-2024,deposito,3000,Retiro parcial
25000105,01/12/2024,deposito,2000,Ingreso mensual
25000109,05-07-2024,retiro,-500,Compra en tienda
25000106,2024/04/06,retiro,2500,Compra en tienda
25000116,25/06/2024,retiro,2000,
25000114,2024-09-04,compra,2500,Retiro parcial
25000110,2024/02/15,deposito,0,Compra en tienda
25000109,2024/11/26,retiro,2000,
25000118,2024/05/19,retiro,2000,
25000112,2024-07-23,compra,3000,Retiro parcial
25000120,2024-08-18,deposito,1500,Compra en tienda
25000104,2024/07/31,deposito,,Compra en tienda
25000102,16-10-2024,deposito,2500,Retiro parcial
25000117,2024-01-12,retiro,,Ingreso extra
25000103,07-05-2024,compra,2000,Retiro parcial
25000115,2024-08-15,compra,2000,Compra en tienda
25000107,28/09/2024,retiro,-500,Ingreso extra
25000116,2024/02/15,deposito,3000,Ingreso extra
25000120,2024-10-27,retiro,3000,Ingreso extra
25000119,19-07-2024,compra,2000,Compra en tienda
25000118,2024/12/09,retiro,3000,
25000115,13-10-2024,compra,2000,Compra en tienda
25000101,16/02/2024,compra,-100,Retiro parcial
25000118,27/04/2024,retiro,2000,Ingreso mensual
25000110,11-02-2024,compra,-100,Ingreso extra
25000118,2024-03-05,retiro,0,Ingreso navideño
25000106,29/08/2024,pago,2000,
25000105,03/03/2024,retiro,2500,Retiro parcial
25000107,09-11-2024,retiro,1000,Compra en tienda
25000119,11/06/2024,compra,-500,
25000105,2024-04-01,depósito,1000,Retiro parcial
25000116,09-02-2024,deposito,-100,
25000114,2024/02/20,depósito,3000,Compra en tienda
25000113,27/04/2024,retiro,3000,
25000110,02/03/2024,deposito,2000,Compra en tienda
25000101,2024-02-19,compra,2000,Retiro parcial
25000102,23-11-2024,deposito,1000,
25000112,08/03/2024,retiro,2500,
25000111,2024-03-25,retiro,2500,Ingreso extra
25000117,2024-05-18,deposito,,Ingreso mensual
25000114,14/02/2024,retiro,3000,Ingreso mensual
25000112,2024/10/17,retiro,-500,Retiro parcial
25000108,05-01-2024,pago,-500,Retiro parcial
25000116,02/08/2024,compra,-500,Compra en tienda
25000107,2024/06/22,retiro,3000,Ingreso navideño
25000105,2024-06-04,pago,-500,Ingreso extra
25000106,2024-07-28,deposito,2000,Ingreso mensual
25000119,2024-03-24,compra,1500,
25000103,2024-09-24,retiro,-500,Ingreso extra
25000107,2024-10-26,retiro,3000,Ingreso mensual
25000114,2024-02-13,compra,2000,Ingreso extra
25000116,2024/08/09,compra,-500,Ingreso extra
25000114,14-04-2024,depósito,2000,
25000118,2024-08-26,compra,5000,Compra en tienda
25000101,2024-01-07,deposito,2500,Retiro parcial
25000118,2024-08-04,compra,3000,
25000106,2024-08-27,deposito,2500,
25000120,2024-05-24,retiro,-500,Compra en tienda
25000104,2024/11/07,compra,1000,Ingreso navideño
25000115,2024-06-17,compra,1000,Ingreso navideño
25000110,17-02-2024,compra,2500,Ingreso extra
25000107,2024/01/28,retiro,1500,
25000102,2024/11/24,retiro,-100,Retiro parcial
25000106,2024/10/23,compra,-500,Ingreso navideño
25000106,2024/08/31,compra,2500,
25000114,2024-10-01,compra,2000,Ingreso extra
25000119,2024/05/21,retiro,1500,
25000109,21/05/2024,retiro,3000,Ingreso extra
25000103,2024-07-12,deposito,,
25000120,17/12/2024,retiro,1500,
25000120,2024/12/28,retiro,-500,Ingreso navideño
25000106,20-11-2024,pago,-100,Ingreso extra
25000101,2024/07/16,retiro,2500,Ingreso navideño
25000109,12/11/2024,compra,-100,Ingreso navideño
25000103,2024-03-15,compra,5000,
25000118,08/12/2024,retiro,1000,Ingreso mensual
25000107,2024/12/30,retiro,-500,
25000107,17-07-2024,retiro,2000,Ingreso mensual
25000114,2024/10/16,retiro,,Ingreso mensual
25000118,2024-03-05,compra,2000,Ingreso navideño
25000116,23-11-2024,compra,2000,Ingreso navideño
25000103,19/03/2024,compra,3000,Ingreso extra
25000110,2024/06/22,pago,2000,
25000105,26-10-2024,compra,-1000,Ingreso extra
25000114,2024-04-16,deposito,2000,Compra en tienda
25000103,2024-10-29,compra,2500,
25000111,03/03/2024,compra,2000,Compra en tienda
25000104,2024-09-06,retiro,-500,
25000118,2024/08/13,deposito,-500,
25000110,27/11/2024,retiro,2000,Retiro parcial
25000114,07-05-2024,retiro,3000,Ingreso navideño
25000113,30/09/2024,deposito,-500,Ingreso extra
25000106,2024-11-26,pago,1500,Retiro parcial
25000116,2024-04-19,pago,1500,Ingreso navideño
25000117,25-06-2024,deposito,2500,
25000106,2024-04-03,retiro,2000,
25000105,21/09/2024,retiro,3000,Ingreso navideño
25000120,2024/09/16,deposito,1500,Ingreso mensual
25000103,27-01-2024,retiro,2000,Ingreso mensual
25000114,2024-07-04,compra,-100,
25000106,2024-04-26,compra,1000,Ingreso extra
25000109,2024/11/10,retiro,2500,
25000119,21/05/2024,compra,1000,Ingreso extra
25000110,19/08/2024,retiro,2500,Retiro parcial
25000106,2024/10/02,retiro,1500,Compra en tienda
25000116,17/06/2024,depósito,1500,Ingreso navideño
25000109,2024/05/20,compra,-500,Compra en tienda
25000107,2024-09-26,compra,-100,
25000110,2024/02/14,deposito,2500,Ingreso navideño
25000105,2024-09-09,compra,-500,Compra en tienda
25000104,2024/11/09,compra,3000,Ingreso mensual
25000114,2024-05-22,compra,2000,Ingreso navideño
25000116,2024/11/14,deposito,2500,Ingreso navideño
25000102,08/02/2024,deposito,3000,Compra en tienda
25000105,10/05/2024,retiro,2500,Ingreso navideño
25000107,2024/11/16,deposito,1500,Ingreso extra
25000114,30/10/2024,retiro,0,Compra en tienda
25000102,2024/08/12,deposito,2500,Retiro parcial
25000115,25-10-2024,deposito,0,Ingreso mensual
25000107,26-11-2024,depósito,-500,Compra en tienda
25000109,05/12/2024,retiro,2500,Ingreso mensual
25000119,18/02/2024,pago,1000,Ingreso extra
25000103,2024/10/29,compra,2500,Ingreso navideño
25000103,2024-07-05,retiro,3000,Ingreso mensual
25000112,2024-12-16,compra,-100,Ingreso mensual
25000117,01/02/2024,retiro,-100,
25000107,06-12-2024,depósito,2500,Retiro parcial
25000108,2024-07-17,retiro,2500,Retiro parcial
25000116,2024/09/15,compra,3000,Retiro parcial
25000115,2024/04/22,compra,1500,Ingreso extra
25000102,2024-09-24,retiro,1500,Compra en tienda
25000114,2024-10-20,compra,-100,Ingreso navideño
25000113,2024-04-05,deposito,1000,Ingreso navideño
25000117,17/11/2024,depósito,3000,Ingreso mensual
25000110,11/09/2024,deposito,1000,Retiro parcial
25000104,2024-03-01,retiro,-500,Ingreso extra
25000102,2024-12-28,retiro,-500,Compra en tienda
25000119,2024/10/28,retiro,2000,Ingreso extra
25000104,19/07/2024,retiro,1000,Compra en tienda
25000110,2024/02/23,deposito,1000,Retiro parcial
25000114,2024-02-07,retiro,3000,Ingreso extra
25000109,2024/09/11,depósito,-100,Ingreso extra
25000107,2024-07-02,depósito,2500,
25000101,2024/07/09,retiro,-1000,Ingreso mensual
25000114,2024-10-01,compra,1500,Ingreso mensual
25000114,2024-07-09,compra,-500,
25000116,15/06/2024,retiro,3000,Compra en tienda
25000117,10-02-2024,compra,2500,Ingreso mensual
25000104,11-01-2024,retiro,1000,Compra en tienda
25000117,27-03-2024,deposito,1500,Compra en tienda
25000119,25/09/2024,deposito,1000,Ingreso mensual
25000112,2024-08-25,compra,2500,Ingreso navideño
25000107,24-01-2024,deposito,3000,Compra en tienda
25000115,2024-02-22,pago,3000,
25000119,2024-07-11,deposito,2500,
25000117,2024-09-27,pago,3000,Ingreso extra
25000120,2024/09/01,deposito,1500,Compra en tienda
25000110,2024/04/26,compra,3000,Ingreso mensual
25000114,2024-03-03,compra,1500,Ingreso mensual
25000111,08-07-2024,compra,2500,Ingreso extra
25000108,16-08-2024,deposito,-100,Compra en tienda
25000106,16-12-2024,deposito,2500,
25000117,07-08-2024,compra,3000,Ingreso navideño
25000108,20-12-2024,compra,-100,Ingreso navideño
25000103,2024/05/06,compra,2000,Retiro parcial
25000106,22-02-2024,retiro,-500,Compra en tienda
25000118,2024-01-30,retiro,2500,Ingreso mensual
25000117,2024-02-15,retiro,-100,Compra en tienda
25000107,01-07-2024,deposito,-100,Retiro parcial
25000107,21-03-2024,deposito,,Compra en tienda
25000116,2024-03-23,deposito,2000,Compra en tienda
25000113,2024-12-04,deposito,-500,
25000105,03-08-2024,deposito,1500,Ingreso navideño
25000115,2024/11/17,compra,-500,Ingreso extra
25000107,2024/03/07,deposito,3000,
25000106,26/06/2024,deposito,1000,Compra en tienda
25000118,2024-04-12,compra,-500,Compra en tienda
25000120,2024/02/14,deposito,2500,
25000111,2024-06-07,compra,1500,
25000119,2024-08-03,compra,5000,Compra en tienda
25000108,18-01-2024,compra,2000,Ingreso extra
25000101,2024/10/16,deposito,-100,Retiro parcial
25000115,22/06/2024,deposito,-500,Ingreso extra
25000105,2024-04-15,retiro,3000,Ingreso navideño
25000112,2024-03-23,deposito,1000,Ingreso mensual
25000118,2024-08-25,deposito,-100,
25000107,24/10/2024,retiro,2500,Ingreso navideño
25000107,08/12/2024,compra,,Retiro parcial
25000120,30/10/2024,deposito,1000,Ingreso navideño
25000111,2024-02-15,retiro,2500,Compra en tienda
25000106,19/10/2024,deposito,,
25000108,2024-12-12,compra,2000,Ingreso extra
25000108,12-12-2024,compra,-100,Ingreso extra
25000104,10/07/2024,compra,1500,
25000102,09-02-2024,retiro,1500,Ingreso navideño
25000103,2024/09/24,deposito,1500,
25000112,12-06-2024,deposito,3000,Ingreso navideño
25000105,2024-08-11,deposito,,Compra en tienda
25000112,2024/04/01,compra,2500,
25000108,2024-12-08,retiro,1500,
25000108,30-09-2024,retiro,-500,
25000106,2024/07/20,deposito,2500,Retiro parcial
25000102,2024-04-29,retiro,2000,
25000113,20-07-2024,compra,2500,Retiro parcial
25000119,24-10-2024,compra,2000,
25000107,2024/03/18,compra,5000,
25000108,2024-02-21,depósito,1500,Retiro parcial
25000120,24/03/2024,retiro,2000,Compra en tienda
25000112,05-07-2024,depósito,1000,Compra en tienda
25000104,07/01/2024,compra,1000,Retiro parcial
25000112,2024-12-11,retiro,3000,
25000110,03/11/2024,compra,-100,Ingreso extra
25000108,2024-09-29,deposito,,Ingreso extra
25000113,28-12-2024,deposito,2000,
25000116,02-11-2024,depósito,2000,Ingreso mensual
25000106,02-02-2024,compra,1500,Compra en tienda
25000114,30/05/2024,compra,2500,
25000113,2024/12/11,depósito,1500,Compra en tienda
25000107,16-02-2024,compra,2500,Ingreso mensual
25000102,11-03-2024,deposito,-100,
25000108,13-03-2024,deposito,2000,Retiro parcial
25000101,22/03/2024,retiro,2000,Retiro parcial
25000105,2024-04-03,retiro,1000,Retiro parcial
25000105,14-08-2024,retiro,1000,Ingreso navideño
25000103,23/07/2024,compra,3000,Retiro parcial
25000109,2024/01/21,depósito,2000,Ingreso navideño
25000103,2024-02-12,compra,3000,Compra en tienda
25000120,2024/02/03,retiro,2500,
25000102,01-11-2024,compra,-100,Retiro parcial
25000111,16-02-2024,retiro,2000,Ingreso mensual
25000104,08-08-2024,compra,-100,Ingreso mensual
25000106,2024-09-27,compra,-100,Ingreso mensual
25000106,04/04/2024,compra,2500,Retiro parcial
25000117,29-08-2024,retiro,1000,Ingreso mensual
25000116,2024/05/13,retiro,1000,Ingreso mensual
25000106,2024/05/04,compra,-500,Retiro parcial
25000105,2024-12-13,compra,3000,Ingreso mensual
25000120,04/03/2024,compra,2500,
25000104,2024/10/10,retiro,2500,Ingreso navideño
25000116,2024-11-01,deposito,-100,Compra en tienda
25000101,03-06-2024,deposito,2000,Compra en tienda
25000118,19/08/2024,compra,1500,Ingreso mensual
25000106,03-09-2024,compra,3000,
25000101,25-09-2024,deposito,2500,Ingreso mensual
25000101,2024-12-26,deposito,-100,
25000118,2024-04-18,deposito,3000,Retiro parcial
25000111,28-03-2024,deposito,5000,Ingreso navideño
25000118,2024/10/11,compra,3000,Ingreso mensual
25000109,2024/11/09,retiro,2000,Compra en tienda
25000109,31/10/2024,retiro,5000,
25000108,2024/01/26,retiro,3000,Ingreso mensual
25000114,2024-10-29,retiro,2500,Ingreso mensual
25000111,2024-07-30,depósito,3000,Compra en tienda
25000110,2024/11/15,compra,-100,Retiro parcial
25000116,17-01-2024,retiro,-100,Ingreso navideño
25000101,04/02/2024,depósito,2500,Compra en tienda
25000106,25-07-2024,compra,1500,
25000107,11/08/2024,retiro,-100,Ingreso extra
25000104,30/07/2024,compra,3000,Retiro parcial
25000119,2024/02/29,compra,,Ingreso mensual
25000115,31/10/2024,compra,1500,Ingreso mensual
25000111,09-04-2024,retiro,2500,Ingreso mensual
25000114,21-02-2024,pago,-500,Ingreso extra
25000104,31-01-2024,retiro,1500,Compra en tienda
25000117,2024/08/26,depósito,3000,Ingreso mensual
25000114,2024/10/03,compra,3000,Ingreso extra
25000101,07-03-2024,retiro,-100,
25000102,2024/12/24,pago,3000,Ingreso extra
25000119,27/07/2024,retiro,-500,Compra en tienda
25000116,2024/10/31,retiro,3000,
25000108,23/10/2024,retiro,2000,Compra en tienda
25000118,19/01/2024,retiro,5000,Ingreso extra
25000112,22/11/2024,compra,2000,Ingreso navideño
25000101,2024/01/17,pago,-100,
25000117,05-09-2024,deposito,2000,Ingreso mensual
25000108,2024/06/30,compra,2500,
25000109,2024-01-22,retiro,-100,
25000104,26/05/2024,deposito,2500,Ingreso navideño
25000108,31/10/2024,deposito,-500,Retiro parcial
25000109,21-10-2024,deposito,2500,Ingreso navideño
25000115,2024/07/12,compra,1500,
25000106,2024/03/23,compra,2000,Compra en tienda
25000115,19/06/2024,compra,2000,
25000113,13/06/2024,deposito,-500,Ingreso mensual
25000109,12/02/2024,compra,-100,Retiro parcial
25000104,2024/03/19,retiro,-500,Ingreso extra
25000110,2024/11/25,compra,2000,Ingreso mensual
25000104,16-07-2024,compra,1000,
25000120,03-10-2024,deposito,2500,Compra en tienda
25000120,2024/12/21,compra,-500,Compra en tienda
25000103,29-07-2024,compra,3000,Ingreso navideño
25000107,09/04/2024,deposito,1000,Ingreso mensual
25000115,2024/12/22,retiro,-100,Ingreso mensual
25000108,22-09-2024,retiro,-500,Ingreso extra
25000111,04/12/2024,depósito,1000,Ingreso extra
25000110,2024/07/08,retiro,2000,
25000116,2024/10/07,compra,3000,Retiro parcial
25000103,02-09-2024,retiro,1500,Ingreso navideño
25000108,12-03-2024,deposito,-500,Ingreso mensual
25000113,14-09-2024,deposito,2000,Ingreso mensual
25000118,2024-09-01,compra,-100,Ingreso mensual
25000112,12-06-2024,retiro,-500,Ingreso navideño
25000119,23-12-2024,compra,-500,Ingreso navideño
25000112,17-07-2024,retiro,-100,Ingreso mensual
25000105,17/12/2024,retiro,,Retiro parcial
25000115,2024/04/04,deposito,-100,Ingreso extra
25000120,2024/07/10,compra,3000,
25000104,2024/04/02,deposito,1500,Retiro parcial
25000109,21/01/2024,deposito,2000,
25000118,15-06-2024,retiro,3000,
25000105,21/04/2024,retiro,1500,Ingreso extra
25000103,2024-03-10,compra,3000,
25000104,2024-07-17,compra,,Retiro parcial
25000104,23-05-2024,compra,1500,Ingreso extra
25000119,2024-05-22,deposito,1000,Ingreso mensual
25000111,04/05/2024,deposito,,Ingreso navideño
25000116,12-09-2024,deposito,3000,Ingreso mensual
25000116,2024/10/06,retiro,2500,Ingreso extra
25000116,22/09/2024,deposito,2000,Ingreso extra
25000107,08/08/2024,compra,-500,Retiro parcial
25000117,01-11-2024,deposito,,
25000110,13-12-2024,deposito,1000,Ingreso extra
25000102,2024/05/23,pago,-500,Ingreso mensual
25000120,2024-07-26,retiro,,Ingreso mensual
25000113,03/12/2024,retiro,2000,Ingreso navideño
25000114,2024/05/14,retiro,3000,
25000102,2024/08/30,retiro,,Ingreso navideño
25000110,2024/05/01,retiro,2500,Compra en tienda
25000111,2024-05-10,retiro,1500,Compra en tienda
25000103,2024-07-15,pago,3000,
25000102,2024/08/03,pago,1000,
25000112,25-11-2024,deposito,1500,Ingreso navideño
25000117,27-04-2024,compra,3000,Retiro parcial
25000110,2024/08/11,compra,-500,Compra en tienda
25000116,06/12/2024,retiro,2000,Ingreso mensual
25000112,2024/08/26,retiro,1500,
25000107,09/03/2024,deposito,-500,Ingreso mensual
25000107,15-06-2024,compra,,
25000117,2024/03/07,retiro,3000,Ingreso mensual
25000101,06-10-2024,deposito,1500,Ingreso mensual
25000116,2024-01-03,deposito,2500,Ingreso navideño
25000117,2024/12/08,retiro,3000,Ingreso extra
25000108,2024/11/02,deposito,2500,Ingreso extra
25000102,2024/02/14,retiro,3000,
25000119,24/10/2024,depósito,1000,Ingreso navideño
25000118,26-03-2024,compra,1500,
25000102,2024/10/12,retiro,1500,Ingreso mensual
25000110,14-01-2024,pago,1500,Retiro parcial
25000111,2024-11-04,retiro,3000,Retiro parcial
25000109,2024/02/13,pago,-500,Ingreso extra
25000114,2024-03-16,compra,,Retiro parcial
25000109,2024/10/18,compra,1000,Retiro parcial
25000105,12/01/2024,deposito,1000,Retiro parcial
25000103,08-12-2024,deposito,-500,Compra en tienda
25000115,2024-12-28,deposito,2500,
25000116,2024/04/05,compra,-500,Ingreso navideño
25000107,2024-05-31,deposito,-100,Retiro parcial
25000101,22/12/2024,deposito,2500,Ingreso navideño
25000104,2024-11-05,pago,2000,Ingreso mensual
25000110,23/11/2024,compra,1500,Ingreso mensual
25000101,2024-04-26,compra,1500,Ingreso extra
25000115,13/11/2024,compra,2000,Compra en tienda
25000101,12-06-2024,deposito,2000,Ingreso extra
25000109,14-07-2024,depósito,2000,Ingreso mensual
25000101,22-11-2024,retiro,1000,
25000106,2024-09-26,deposito,-500,Ingreso extra
25000119,2024-10-18,retiro,-100,Compra en tienda
25000102,24/08/2024,retiro,-500,Retiro parcial
25000113,2024-02-27,deposito,1000,Ingreso mensual
25000108,17/07/2024,compra,3000,Ingreso extra
25000112,2024-01-20,retiro,5000,
25000119,2024-07-01,deposito,2000,
25000117,2024/03/29,compra,2000,Compra en tienda
25000113,2024-03-09,compra,-100,Compra en tienda
25000111,2024/10/31,retiro,-500,
25000120,15-04-2024,pago,1000,Compra en tienda
25000112,2024-10-06,deposito,2000,Ingreso extra
25000102,2024/05/26,pago,2500,Ingreso mensual
25000105,24/05/2024,compra,3000,Ingreso mensual
25000107,03/03/2024,retiro,1500,
25000118,09/06/2024,retiro,,Ingreso navideño
25000105,13-05-2024,deposito,-100,Retiro parcial
25000106,2024-01-29,deposito,2500,
25000104,2024/06/24,retiro,1000,
25000109,30-08-2024,deposito,3000,
25000118,17/12/2024,deposito,2500,Ingreso extra
25000104,15/04/2024,compra,3000,Ingreso navideño
25000107,2024/05/02,deposito,2500,Retiro parcial
25000118,2024-11-14,retiro,-500,
25000102,04/10/2024,compra,-500,Retiro parcial
25000114,2024-04-23,deposito,1500,Compra en tienda
25000119,2024-11-18,retiro,3000,Ingreso navideño
25000111,25/01/2024,depósito,2500,Compra en tienda
25000117,13-09-2024,pago,1500,Ingreso extra
25000102,11/05/2024,retiro,-100,Ingreso extra
25000112,2024-05-30,pago,-100,Ingreso navideño
25000106,2024/07/20,compra,2000,Compra en tienda
25000103,2024-12-23,retiro,2500,
25000120,2024-02-07,deposito,1500,Retiro parcial
25000120,16/01/2024,compra,2000,
25000109,2024-11-14,deposito,1500,Compra en tienda
25000113,2024-09-08,deposito,-100,Ingreso navideño
25000109,10-03-2024,deposito,3000,Retiro parcial
25000106,22/02/2024,compra,1000,Ingreso navideño
25000105,10-07-2024,retiro,3000,Ingreso mensual
25000102,09/12/2024,deposito,1500,Ingreso extra
25000119,17-08-2024,compra,2500,
25000120,2024-05-15,retiro,-500,Ingreso navideño
25000110,2024/11/15,deposito,0,
25000114,29/12/2024,deposito,2000,Compra en tienda
25000102,2024-10-06,retiro,-500,
25000109,2024-06-25,deposito,2500,Retiro parcial
25000104,09-08-2024,compra,3000,
25000116,2024/03/10,retiro,,Ingreso mensual
25000115,2024-01-23,compra,1000,Ingreso extra
25000119,08/08/2024,compra,1000,
25000108,2024-11-23,retiro,1500,Compra en tienda
25000112,01/06/2024,retiro,3000,Compra en tienda
25000104,13-01-2024,compra,3000,Ingreso navideño
25000117,25/04/2024,compra,-100,Retiro parcial
25000115,2024-11-24,retiro,1500,
25000112,09-08-2024,deposito,1500,Ingreso mensual
25000114,2024/06/08,retiro,2000,
25000120,2024/04/03,compra,2000,Retiro parcial
25000113,29/10/2024,deposito,2000,
25000115,2024/03/10,deposito,3000,Ingreso extra
25000117,2024-11-07,compra,3000,Ingreso navideño
25000114,2024/04/16,compra,1500,Retiro parcial
25000104,04/01/2024,deposito,1000,Ingreso mensual
25000113,02/12/2024,deposito,2000,Compra en tienda
25000106,2024-06-28,retiro,1500,Ingreso mensual
25000101,2024/08/24,compra,0,Compra en tienda
25000104,31/05/2024,retiro,,
25000105,2024/05/29,deposito,3000,Ingreso navideño
25000115,01/03/2024,retiro,1000,
25000104,2024/07/03,deposito,2000,Compra en tienda
25000120,2024/02/12,compra,1500,Retiro parcial
25000112,2024/04/06,compra,1500,Ingreso navideño
25000120,2024-07-28,retiro,3000,Ingreso mensual
25000110,2024-06-20,retiro,-500,Ingreso navideño
25000115,25-04-2024,retiro,-100,Ingreso mensual
25000111,25-09-2024,compra,2500,Ingreso navideño
25000102,30/03/2024,compra,3000,
25000116,15/05/2024,retiro,1000,Compra en tienda
25000105,2024-01-29,compra,1000,Ingreso navideño
25000110,17/04/2024,compra,3000,Ingreso navideño
25000108,2024/11/21,deposito,-500,Ingreso navideño
25000105,2024/04/20,retiro,-500,Retiro parcial
25000110,2024/11/01,retiro,-500,Ingreso navideño
25000108,2024/04/01,retiro,2500,
25000120,2024/07/13,deposito,1500,Ingreso mensual
25000117,27/04/2024,deposito,1500,Ingreso navideño
25000120,2024/12/27,compra,-100,
25000104,2024/07/07,deposito,-100,
25000111,15/08/2024,deposito,1500,Ingreso extra
25000106,27-08-2024,depósito,2000,Compra en tienda
25000109,29-08-2024,retiro,2500,Retiro parcial
25000113,13/12/2024,compra,,Ingreso navideño
25000105,2024/07/01,compra,1500,
25000112,18-07-2024,deposito,1000,Ingreso extra
25000117,15/11/2024,deposito,0,Ingreso navideño
25000103,2024-10-11,deposito,2500,
25000102,20/10/2024,depósito,3000,Ingreso extra
25000102,2024-03-02,compra,1000,Ingreso extra
25000115,13-03-2024,compra,1500,Ingreso extra
25000108,2024/10/01,retiro,1000,Retiro parcial
25000116,28-05-2024,compra,3000,Compra en tienda
25000102,2024/12/27,retiro,,Compra en tienda
25000104,13-08-2024,retiro,-500,Ingreso mensual
25000119,19-09-2024,retiro,-500,Ingreso navideño
25000114,03/11/2024,retiro,2000,
25000116,04-04-2024,compra,,Ingreso navideño
25000108,03-02-2024,retiro,2500,Ingreso mensual
25000109,2024-06-20,deposito,3000,
25000106,25/03/2024,compra,2000,Ingreso extra
25000106,22/08/2024,compra,-500,Ingreso mensual
25000115,24/10/2024,retiro,1000,
25000102,01-10-2024,compra,-500,Compra en tienda
25000119,2024-12-13,retiro,1500,Ingreso extra
25000106,25/06/2024,deposito,1000,Retiro parcial
25000105,10/04/2024,retiro,-500,Retiro parcial
25000115,2024/02/22,deposito,1500,
25000113,2024/08/30,retiro,2000,Ingreso extra
25000115,2024/04/24,deposito,2000,Ingreso mensual
25000106,30/01/2024,retiro,-500,Compra en tienda
25000118,19-06-2024,deposito,3000,
25000113,09-06-2024,deposito,3000,Ingreso navideño
25000110,24-03-2024,compra,-100,Ingreso extra
25000107,2024-03-29,retiro,2000,Retiro parcial
25000112,2024/04/29,retiro,2500,Ingreso navideño
25000102,2024-05-18,compra,1000,
25000102,2024-06-26,retiro,-100,Ingreso navideño
25000101,07/03/2024,deposito,3000,
25000111,06-10-2024,deposito,1500,Retiro parcial
25000112,07-08-2024,retiro,3000,
25000112,2024/09/06,deposito,0,Compra en tienda
25000118,03-10-2024,deposito,3000,Ingreso mensual
25000118,2024-05-12,pago,-500,
25000116,14/11/2024,deposito,3000,
25000110,07/03/2024,retiro,-100,Retiro parcial
25000116,28-04-2024,deposito,1000,Ingreso navideño
25000116,12-10-2024,deposito,-100,Ingreso extra
25000118,07/04/2024,deposito,1000,Compra en tienda
25000118,19-01-2024,retiro,1000,
25000111,07-07-2024,deposito,2500,Retiro parcial
25000118,2024-07-14,deposito,3000,Ingreso navideño
25000117,2024-09-04,retiro,5000,
25000102,09-08-2024,compra,3000,Ingreso navideño
25000118,06-01-2024,compra,3000,Compra en tienda
25000120,18-11-2024,retiro,2000,Ingreso extra
25000108,21/06/2024,retiro,2500,
25000105,04/07/2024,deposito,1000,
25000101,2024-08-01,retiro,2000,Ingreso extra
25000110,05/08/2024,deposito,1000,
25000107,2024-04-03,retiro,-500,
25000104,2024/08/29,retiro,2500,Ingreso mensual
25000108,2024/11/17,deposito,-100,Ingreso mensual
25000103,2024/05/08,compra,1000,Ingreso mensual
25000102,13-03-2024,compra,-100,Ingreso extra
25000102,2024/10/11,retiro,1500,Ingreso mensual
25000101,2024/04/20,compra,-100,Ingreso navideño
25000114,2024/04/13,compra,-100,Ingreso extra
25000105,2024/03/11,retiro,,Ingreso navideño
25000105,14/02/2024,retiro,-100,Ingreso navideño
25000112,2024-09-27,deposito,2000,
25000119,16-02-2024,deposito,-500,Retiro parcial
25000101,2024-04-08,retiro,-100,
25000118,01/08/2024,deposito,2500,
25000108,2024-04-17,compra,2000,Retiro parcial
25000106,15/03/2024,compra,2500,Ingreso extra
25000105,12/01/2024,retiro,1500,Ingreso extra
25000102,03-04-2024,retiro,3000,Ingreso mensual
25000106,11-12-2024,deposito,-100,
25000112,2024/10/16,retiro,-100,Ingreso navideño
25000106,22-02-2024,compra,1500,Ingreso extra
25000120,06-08-2024,deposito,-500,Retiro parcial
25000105,30/11/2024,deposito,-500,Ingreso navideño
25000103,04-09-2024,deposito,-500,Ingreso navideño
25000115,26/07/2024,compra,-500,Retiro parcial
25000104,01/10/2024,pago,-500,Retiro parcial
25000109,18-03-2024,compra,-500,Ingreso extra
25000118,12/09/2024,compra,-100,Retiro parcial
25000111,05/08/2024,retiro,-100,Compra en tienda
25000103,26-10-2024,compra,2000,Ingreso mensual
25000109,17-02-2024,deposito,1000,Ingreso navideño
25000114,2024-08-10,deposito,-500,Retiro parcial
25000109,2024-09-03,retiro,,Ingreso navideño
25000115,2024/09/14,compra,-100,Ingreso mensual
25000114,2024-02-19,retiro,1000,Ingreso navideño
25000104,2024-04-02,retiro,-100,Ingreso mensual
25000106,07-12-2024,retiro,2500,Ingreso navideño
25000108,29-01-2024,retiro,3000,Ingreso navideño
