id,fecha,monto,tipo
22000275,2024/08/09,700,credito
22000276,16/10/2024,700,debito
22000277,12-08-2024,-100,credito
22000278,25/05/2024,-200,debito
22000279,2024-02-24,800,invalid
22000280,27-07-2024,1200,credito
22000281,2024/07/08,800,credito
22000282,08/08/2024,,debito
22000283,08/08/2024,0,debito
22000284,25-07-2024,1500,credito
22000285,13/12/2024,1500,desconocido
22000286,27-09-2024,800,credito
22000287,2024/11/17,800,debito
22000288,2024-09-03,-200,debito
22000289,2024/08/14,3000,debito
22000290,2024-06-15,1500,debito
22000291,2024-04-17,1000,invalid
22000292,2024/09/20,1000,credito
22000293,18/10/2024,1500,invalid
22000294,2024/07/01,700,desconocido
22000295,2024-06-12,,invalid
22000296,09/12/2024,,debito
22000297,2024-08-19,1000,desconocido
22000298,2024-13-01,700,debito
22000299,2024-10-10,700,invalid
22000300,2024-03-28,1500,invalid
22000301,2024-10-03,1500,credito
22000302,16/10/2024,,debito
22000303,19-10-2024,3000,credito
22000304,03-03-2024,1000,invalid
22000305,18-10-2024,700,invalid
22000306,2024-07-08,,invalid
22000307,02/01/2024,,credito
22000308,2024-13-01,,invalid
22000309,2024/03/23,1000,debito
22000310,14/12/2024,1000,invalid
22000311,2024-13-01,1000,credito
22000312,24/06/2024,1200,desconocido
22000313,16/10/2024,-200,invalid
22000314,22/03/2024,-200,invalid
22000315,2024-13-01,1200,debito
22000316,2024/04/01,,credito
22000317,19-01-2024,800,invalid
22000318,2024-06-04,1500,invalid
22000319,2024-05-08,-200,invalid
22000320,29/02/2024,700,invalid
22000321,2024-03-30,-200,debito
22000322,2024-01-28,,invalid
22000323,27/07/2024,700,credito
22000324,23/09/2024,800,invalid
22000325,22/03/2024,700,debito
22000326,2024/12/15,1200,invalid
22000327,30-04-2024,-200,desconocido
22000328,2024-11-10,1000,debito
22000329,2024-05-02,700,invalid
22000330,04/12/2024,,credito
22000331,13-11-2024,700,debito
22000332,2024/10/16,-200,credito
22000333,22-02-2024,,debito
22000334,16-08-2024,3000,debito
22000335,2024/08/17,1000,debito
22000336,2024/03/14,800,invalid
22000337,08-10-2024,3000,debito
22000338,2024/06/19,800,invalid
22000339,06-06-2024,,invalid
22000340,2024/03/05,-200,debito
22000341,2024-01-28,-200,invalid
22000342,08-07-2024,,debito
22000343,08-01-2024,3000,invalid
22000344,2024-10-21,700,credito
22000345,19/11/2024,700,invalid
22000346,2024/10/12,1500,invalid
22000347,20-05-2024,3000,invalid
22000348,13/07/2024,1500,credito
22000349,31/03/2024,800,credito
22000350,02-02-2024,1200,debito
22000351,31-08-2024,1200,debito
22000352,02/02/2024,-200,invalid
22000353,18-04-2024,,credito
22000354,10/01/2024,,debito
22000355,2024/03/15,800,credito
22000356,17-12-2024,-200,debito
22000357,2024-13-01,1000,credito
22000358,2024/10/10,,invalid
22000359,04/08/2024,,debito
22000360,23-04-2024,700,invalid
22000361,08/05/2024,,invalid
22000362,06/11/2024,1500,debito
22000363,2024/01/09,1000,invalid
22000364,04-09-2024,700,debito
22000365,2024/10/01,1200,credito
22000366,22-07-2024,700,debito
22000367,14-03-2024,1500,debito
22000368,26-07-2024,800,debito
22000369,2024/09/29,800,desconocido
22000370,02/10/2024,3000,debito
22000371,10-12-2024,1000,debito
22000372,2024-08-20,1200,debito
22000373,30-09-2024,800,debito
22000374,2024/07/25,800,desconocido
22000375,02-12-2024,1000,credito
22000376,2024-07-09,1200,credito
22000377,25/05/2024,,credito
22000378,19-05-2024,800,credito
22000379,2024/03/09,1000,invalid
22000380,26-12-2024,1200,debito
22000381,25/06/2024,,credito
22000382,04/07/2024,500,invalid
22000383,26-01-2024,800,invalid
22000384,2024/05/30,700,invalid
22000385,27-07-2024,1500,invalid
22000386,2024/01/01,-200,desconocido
22000387,2024/07/10,3000,invalid
22000388,2024/09/14,,debito
22000389,2024-11-19,,credito
22000390,2024-12-20,1200,credito
22000391,09/09/2024,500,credito
22000392,2024-04-10,1000,debito
22000393,2024-13-01,800,credito
22000394,2024/03/14,1500,credito
22000395,2024-07-09,-200,debito
22000396,23-05-2024,,debito
22000397,2024-02-16,700,debito
22000398,2024-05-09,1000,invalid
22000399,01/06/2024,1500,credito
22000400,03/07/2024,1000,debito
22000401,2024/12/12,700,debito
22000402,2024/07/16,,credito
22000403,29-06-2024,500,credito
22000404,2024-10-13,,credito
22000405,03-08-2024,1500,credito
22000406,24/03/2024,700,desconocido
22000407,2024-09-21,-200,desconocido
22000408,2024-12-30,-200,debito
22000409,22/01/2024,800,debito
22000410,23-11-2024,1500,invalid
22000411,12-12-2024,-200,debito
22000412,06-12-2024,1000,invalid
22000413,2024/10/21,1500,invalid
22000414,2024-08-07,,debito
22000415,2024/06/29,,credito
22000416,2024-11-17,,desconocido
22000417,2024/06/19,,debito
22000418,2024-12-28,,credito
22000419,2024-01-19,800,credito
22000420,30/05/2024,1000,credito
22000421,09-09-2024,-200,credito
22000422,2024-09-09,-200,credito
22000423,2024/08/28,800,invalid
22000424,2024/11/12,700,credito
22000425,09/01/2024,1200,invalid
22000426,2024-08-28,800,credito
22000427,2024/12/27,,invalid
22000428,2024-08-09,700,debito
22000429,2024-09-27,,invalid
22000430,2024-05-07,1000,invalid
22000431,2024/05/04,-200,desconocido
22000432,30-06-2024,1000,debito
22000433,2024-11-18,1500,invalid
22000434,2024/05/03,1500,desconocido
22000435,2024/11/20,,credito
22000436,21-08-2024,-100,debito
22000437,2024/02/28,,credito
22000438,2024-10-18,1500,invalid
22000439,15-03-2024,1200,credito
22000440,28/07/2024,,invalid
22000441,2024-12-04,1000,debito
22000442,06-08-2024,1200,debito
22000443,11/05/2024,,credito
22000444,2024-04-19,1200,desconocido
22000445,2024-13-01,1200,debito
22000446,2024-07-11,700,invalid
22000447,08-02-2024,1000,credito
22000448,08-06-2024,,debito
22000449,2024/05/19,-200,credito
22000450,2024/03/07,1500,debito
22000451,02/07/2024,700,invalid
22000452,31/05/2024,700,credito
22000453,2024-13-01,800,invalid
22000454,2024-10-23,-200,debito
22000455,29/02/2024,800,invalid
22000456,18-10-2024,1200,invalid
22000457,26/03/2024,1200,credito
22000458,02-10-2024,-100,debito
22000459,31/01/2024,1000,credito
22000460,21-08-2024,0,invalid
22000461,2024-13-01,700,invalid
22000462,2024-13-01,1500,invalid
22000463,2024/04/01,-100,debito
22000464,2024/07/24,1000,debito
22000465,2024-03-04,700,credito
22000466,2024/11/30,,credito
22000467,2024-04-30,1500,credito
22000468,17-03-2024,-200,debito
22000469,2024/12/03,1000,invalid
22000470,2024/09/19,,debito
22000471,04/12/2024,1000,desconocido
22000472,2024-13-01,,invalid
22000473,15/08/2024,700,invalid
22000474,2024-13-01,1200,invalid
22000475,2024/12/28,0,invalid
22000476,2024/07/06,,invalid
22000477,09-07-2024,800,credito
22000478,06/07/2024,0,credito
22000479,07-12-2024,,invalid
22000480,2024/06/09,700,debito
22000481,15/09/2024,-100,credito
22000482,2024-02-04,800,invalid
22000483,2024-11-07,1000,credito
22000484,2024-04-15,700,credito
22000485,17-11-2024,1000,desconocido
22000486,17-09-2024,800,invalid
22000487,04-01-2024,800,credito
22000488,11/12/2024,,debito
22000489,15/11/2024,3000,debito
22000490,26/07/2024,700,invalid
22000491,2024/03/31,,credito
22000492,2024/11/07,-200,invalid
22000493,2024-08-29,0,invalid
22000494,26-11-2024,-200,debito
22000495,18/11/2024,1500,credito
22000496,2024/09/14,,invalid
22000497,2024/04/20,-200,desconocido
22000498,2024-13-01,1500,invalid
22000499,16-05-2024,1200,credito
22000500,2024/04/24,,invalid
22000501,2024-03-24,,credito
22000502,10/02/2024,-100,credito
22000503,14-02-2024,1500,invalid
22000504,16-09-2024,500,credito
22000505,2024-07-08,1000,debito
22000506,2024-06-10,-200,invalid
22000507,05-04-2024,0,invalid
22000508,06-11-2024,700,credito
22000509,2024/10/31,500,debito
22000510,21/02/2024,3000,credito
22000511,22/02/2024,-200,invalid
22000512,2024/08/14,700,credito
22000513,2024/01/10,3000,desconocido
22000514,20/10/2024,-200,invalid
22000515,14-07-2024,700,debito
22000516,21/08/2024,-200,desconocido
22000517,17/04/2024,,debito
22000518,02/03/2024,,invalid
22000519,24-08-2024,-200,invalid
22000520,2024/09/02,1200,debito
22000521,01-10-2024,1500,credito
22000522,2024-06-12,1500,invalid
22000523,2024/02/03,1000,invalid
22000524,2024-11-12,1200,invalid
22000525,2024-13-01,700,invalid
22000526,26/03/2024,700,invalid
22000527,17/05/2024,1200,credito
22000528,13/06/2024,3000,invalid
22000529,08/11/2024,-100,credito
22000530,2024/07/10,700,invalid
22000531,2024-01-07,700,credito
22000532,15/10/2024,3000,credito
22000533,18/11/2024,1500,credito
22000534,2024-05-15,3000,invalid
22000535,19-10-2024,1000,desconocido
22000536,2024/09/30,700,credito
22000537,2024/08/25,,credito
22000538,22-08-2024,-200,credito
22000539,26-08-2024,1500,debito
22000540,18-04-2024,800,credito
22000541,2024-06-22,3000,debito
22000542,07/01/2024,,debito
22000543,2024-13-01,1500,invalid
22000544,2024-10-04,800,debito
22000545,23-11-2024,1000,debito
22000546,26-04-2024,1200,debito
22000547,2024/09/25,1200,credito
22000548,2024-08-17,1500,debito
22000549,05/11/2024,,credito
22000550,25/05/2024,800,debito
22000551,11-03-2024,,credito
22000552,2024-06-01,800,invalid
22000553,16-10-2024,1500,debito
22000554,2024-06-29,1200,credito
22000555,2024-05-29,700,credito
22000556,2024-06-16,-200,credito
22000557,06/09/2024,,debito
22000558,2024-10-21,700,invalid
22000559,2024-12-26,-200,desconocido
22000560,2024-13-01,-200,credito
22000561,2024-01-05,1500,invalid
22000562,19-01-2024,800,credito
22000563,2024/08/17,1200,debito
22000564,06/07/2024,800,credito
22000565,2024/11/11,,invalid
22000566,2024/07/12,1200,debito
22000567,2024-01-15,700,credito
22000568,2024-03-11,1200,debito
22000569,05-06-2024,1200,desconocido
22000570,2024-03-20,1200,desconocido
22000571,12-06-2024,1200,debito
22000572,2024/11/05,3000,credito
22000573,29-06-2024,1200,credito
22000574,2024-10-18,3000,debito
22000575,06-01-2024,3000,debito
22000576,11/04/2024,1000,invalid
22000577,2024/02/17,800,debito
22000578,05-12-2024,-200,invalid
22000579,2024-05-01,,invalid
22000580,2024/11/28,700,invalid
22000581,21-01-2024,3000,debito
22000582,20/03/2024,1500,invalid
22000583,22-02-2024,3000,invalid
22000584,09/01/2024,700,invalid
22000585,2024/11/17,1200,debito
22000586,31-01-2024,-200,credito
22000587,2024/07/10,1200,credito
22000588,22/11/2024,1200,debito
22000589,2024/12/30,800,debito
22000590,05-10-2024,1500,credito
22000591,10-08-2024,3000,credito
22000592,14-04-2024,1500,credito
22000593,05-03-2024,1200,credito
22000594,2024-12-17,,debito
22000595,2024-13-01,1000,debito
22000596,2024-09-27,700,invalid
22000597,2024-01-30,500,credito
22000598,06-04-2024,,credito
22000599,2024-13-01,700,debito
22000600,09/02/2024,1500,invalid
22000601,2024-11-16,1200,invalid
22000602,29-06-2024,-200,credito
22000603,2024-13-01,-200,credito
22000604,2024-05-15,1000,credito
22000605,2024/07/30,,invalid
22000606,16-05-2024,1000,desconocido
22000607,2024-10-02,700,debito
22000608,27/05/2024,1000,debito
22000609,2024/11/14,3000,credito
22000610,2024-13-01,,debito
22000611,2024-11-24,,debito
22000612,2024-01-15,500,credito
22000613,2024-11-17,700,debito
22000614,2024-01-05,,debito
22000615,2024-11-25,1500,invalid
22000616,2024-08-03,500,invalid
22000617,17/09/2024,-200,invalid
22000618,15/06/2024,-100,credito
22000619,2024/09/30,1000,credito
22000620,2024-01-13,1000,credito
22000621,2024-03-23,1200,debito
22000622,2024-07-08,700,invalid
22000623,2024-03-01,800,debito
22000624,04-04-2024,3000,credito
22000625,2024-05-15,,debito
22000626,2024/04/12,,invalid
22000627,2024/12/29,700,credito
22000628,28-06-2024,,invalid
22000629,26/12/2024,-200,invalid
22000630,20/10/2024,1500,desconocido
22000631,16/09/2024,1500,credito
22000632,2024/02/11,800,invalid
22000633,2024-10-27,1500,debito
22000634,15-06-2024,1500,debito
22000635,2024-13-01,1500,credito
22000636,07/08/2024,1500,credito
22000637,2024-07-01,700,desconocido
22000638,20-11-2024,-200,invalid
22000639,26-09-2024,-200,credito
22000640,2024-10-09,3000,debito
22000641,29-11-2024,1200,debito
22000642,2024/03/14,700,credito
22000643,27-06-2024,,invalid
22000644,18/05/2024,,invalid
22000645,26/08/2024,,invalid
22000646,2024/07/20,700,credito
22000647,2024-08-09,1000,debito
22000648,2024-02-21,700,invalid
22000649,16/04/2024,-200,debito
22000650,2024-10-31,3000,credito
22000651,2024-13-01,,invalid
22000652,28/04/2024,-200,debito
22000653,2024-08-29,1500,debito
22000654,16/04/2024,800,debito
22000655,14-01-2024,-200,credito
22000656,21/10/2024,700,debito
22000657,30-04-2024,1000,invalid
22000658,14-10-2024,1200,invalid
22000659,2024/01/26,1000,credito
22000660,2024-07-17,-200,invalid
22000661,27/06/2024,1200,debito
22000662,2024-03-07,700,credito
22000663,25-02-2024,,invalid
22000664,2024-02-17,800,desconocido
22000665,2024-04-13,800,invalid
22000666,2024/04/25,,debito
22000667,2024-07-14,700,credito
22000668,2024-02-21,,credito
22000669,16/10/2024,1500,debito
22000670,2024-12-07,1200,credito
22000671,17-05-2024,800,desconocido
22000672,2024-13-01,-200,credito
22000673,2024-04-30,-200,credito
22000674,08/10/2024,3000,desconocido
22000675,10/11/2024,700,invalid
22000676,07-08-2024,,debito
22000677,2024/09/02,700,invalid
22000678,26-08-2024,800,invalid
22000679,19-04-2024,,credito
22000680,2024-13-01,1500,debito
22000681,2024-13-01,1000,credito
22000682,2024/01/22,700,credito
22000683,2024-03-03,500,credito
22000684,2024/11/04,,credito
22000685,2024-12-20,1000,desconocido
22000686,2024/11/01,0,invalid
22000687,12-12-2024,,debito
22000688,2024/08/17,1000,desconocido
22000689,2024-06-22,1000,debito
22000690,2024/01/27,-200,debito
22000691,09/02/2024,800,debito
22000692,15-09-2024,,credito
22000693,2024/02/13,,credito
22000694,2024-04-06,1000,credito
22000695,2024/10/20,-200,invalid
22000696,11-05-2024,700,invalid
22000697,2024-02-01,800,invalid
22000698,29-09-2024,700,invalid
22000699,2024-12-10,800,desconocido
22000700,30/04/2024,1000,debito
22000701,01/02/2024,3000,desconocido
22000702,2024-13-01,,debito
22000703,2024-05-05,1500,invalid
22000704,2024-02-19,800,invalid
22000705,16/10/2024,700,credito
22000706,20-03-2024,1000,credito
22000707,2024-01-14,800,debito
22000708,2024/06/14,700,credito
22000709,01/05/2024,1500,invalid
22000710,24/10/2024,700,debito
22000711,2024/12/06,,invalid
22000712,2024/09/11,,debito
22000713,2024/07/12,,invalid
22000714,21/06/2024,700,invalid
22000715,2024/07/07,700,invalid
22000716,2024-13-01,-200,debito
22000717,2024/03/22,1200,desconocido
22000718,2024/08/25,700,invalid
22000719,2024/09/04,1000,invalid
22000720,27-11-2024,1500,desconocido
22000721,2024-05-25,,debito
22000722,2024-13-01,1200,credito
22000723,03-04-2024,-200,debito
22000724,2024-13-01,1200,debito
22000725,06/02/2024,1000,desconocido
22000726,10-10-2024,1500,credito
22000727,12-01-2024,1000,debito
22000728,09/12/2024,1500,invalid
22000729,2024-04-06,0,credito
22000730,18-03-2024,800,debito
22000731,2024/09/04,,credito
22000732,2024/11/11,1000,credito
22000733,18-03-2024,1000,desconocido
22000734,2024-04-13,1500,credito
22000735,23/09/2024,1000,debito
22000736,11-05-2024,1500,desconocido
22000737,17/03/2024,800,invalid
22000738,30/06/2024,3000,invalid
22000739,2024-03-20,3000,invalid
22000740,2024-06-08,700,debito
22000741,2024-13-01,1200,credito
22000742,14-05-2024,3000,invalid
22000743,2024-01-15,700,debito
22000744,24-02-2024,800,debito
22000745,2024/12/23,,invalid
22000746,2024/06/08,1500,invalid
22000747,31-03-2024,1000,credito
22000748,06/10/2024,800,credito
22000749,2024/06/20,1200,invalid
22000750,03-03-2024,-200,debito
22000751,2024-11-13,3000,invalid
22000752,02-05-2024,,invalid
22000753,13/10/2024,3000,debito
22000754,01-09-2024,1500,debito
22000755,2024-13-01,1200,invalid
22000756,15/07/2024,800,debito
22000757,11-10-2024,1000,credito
22000758,2024-06-14,1200,invalid
22000759,2024-03-31,1500,debito
22000760,2024-07-28,800,debito
22000761,2024/06/10,3000,debito
22000762,2024/08/15,1500,debito
22000763,2024/07/23,3000,invalid
22000764,09-11-2024,1000,credito
22000765,2024-06-26,,credito
22000766,11/04/2024,1200,credito
22000767,2024-01-22,1500,credito
22000768,25/12/2024,700,invalid
22000769,25-11-2024,-200,invalid
22000770,2024-08-27,1500,credito
22000771,24/12/2024,,debito
22000772,05-09-2024,1500,invalid
22000773,19/03/2024,,debito
22000774,08/04/2024,1000,credito
22000775,06-04-2024,-200,invalid
22000776,13-07-2024,800,credito
22000777,25/01/2024,3000,credito
22000778,2024-08-11,800,debito
22000779,31-03-2024,-200,debito
22000780,2024-02-16,1200,desconocido
22000781,2024/01/12,700,invalid
22000782,18-11-2024,,credito
22000783,28/02/2024,1000,credito
22000784,2024-08-09,,credito
22000785,07-05-2024,,debito
22000786,2024-08-25,,invalid
22000787,2024-05-19,1000,credito
22000788,31/10/2024,,debito
22000789,27/05/2024,1000,credito
22000790,2024-11-11,1000,credito
22000791,28/06/2024,-200,credito
22000792,2024-07-08,-200,invalid
22000793,2024/12/04,1200,desconocido
22000794,30-12-2024,,credito
22000795,29-11-2024,800,debito
22000796,2024/01/16,-200,invalid
22000797,08-09-2024,800,debito
22000798,07-12-2024,1000,debito
22000799,2024-13-01,3000,debito
22000800,2024/01/27,-100,invalid
22000801,14/01/2024,,invalid
22000802,29-02-2024,1200,credito
22000803,12-02-2024,1200,desconocido
22000804,11/07/2024,-200,invalid
22000805,17-10-2024,,debito
22000806,14/01/2024,-200,invalid
22000807,2024-12-01,700,debito
22000808,2024-01-04,-200,debito
22000809,2024-01-18,-200,invalid
22000810,13/10/2024,,credito
22000811,2024/07/24,1200,debito
22000812,20-05-2024,,invalid
22000813,2024-03-17,1200,invalid
22000814,2024-10-22,700,credito
22000815,2024/11/19,,debito
22000816,2024/01/28,,invalid
22000817,2024/07/10,3000,invalid
22000818,19/06/2024,-100,debito
22000819,13/06/2024,700,invalid
22000820,2024/08/12,3000,credito
22000821,2024-04-07,,debito
22000822,2024/09/18,1200,credito
22000823,2024-01-28,-200,debito
22000824,2024/04/16,3000,credito
22000825,2024-05-14,700,invalid
22000826,15/10/2024,500,debito
22000827,06/02/2024,-200,debito
22000828,2024-05-23,1500,invalid
22000829,2024-13-01,3000,debito
22000830,10/10/2024,3000,debito
22000831,03/08/2024,1000,debito
22000832,2024-06-26,700,debito
22000833,16-05-2024,700,debito
22000834,02/02/2024,3000,credito
22000835,2024-13-01,1500,credito
22000836,2024-06-08,1500,credito
22000837,2024/07/10,1200,invalid
22000838,2024-13-01,,credito
22000839,2024/04/23,-200,credito
22000840,2024/08/12,800,debito
22000841,2024/08/15,0,invalid
22000842,2024/10/30,1500,credito
22000843,12-03-2024,1500,credito
22000844,23-11-2024,-200,debito
22000845,31-08-2024,1500,invalid
22000846,2024-08-30,,credito
22000847,2024/10/14,1000,debito
22000848,07-06-2024,1200,credito
22000849,2024/05/01,-200,debito
22000850,2024/12/20,3000,credito
22000851,23/03/2024,,credito
22000852,2024-13-01,1000,invalid
22000853,03-07-2024,700,desconocido
22000854,27-06-2024,500,debito
22000855,20-08-2024,-200,credito
22000856,22-07-2024,-200,credito
22000857,2024-10-29,800,debito
22000858,12-11-2024,,credito
22000859,2024-04-08,3000,debito
22000860,2024/02/08,-200,invalid
22000861,13/09/2024,-200,debito
22000862,24/07/2024,,debito
22000863,2024-13-01,-200,invalid
22000864,2024-10-31,0,credito
22000865,2024/05/29,-200,credito
22000866,08-02-2024,800,debito
22000867,12-03-2024,-200,invalid
22000868,2024/11/20,,invalid
22000869,2024/09/26,3000,credito
22000870,2024-06-23,1200,desconocido
22000871,27-07-2024,3000,debito
22000872,2024-04-01,-200,debito
22000873,2024-12-23,,credito
22000874,2024-12-20,-200,invalid
22000875,01/09/2024,,invalid
22000876,2024/06/27,700,credito
22000877,19-03-2024,,credito
22000878,2024-01-08,,invalid
22000879,2024/07/05,,debito
22000880,14-01-2024,800,credito
22000881,06/11/2024,-100,invalid
22000882,2024-07-08,,credito
22000883,2024/04/03,-200,invalid
22000884,08-01-2024,800,credito
22000885,29/05/2024,1000,debito
22000886,2024-12-27,1200,debito
22000887,19-02-2024,3000,credito
22000888,2024/12/25,,debito
22000889,2024/10/10,1500,debito
22000890,2024/02/29,3000,debito
22000891,2024/12/24,3000,invalid
22000892,2024-06-05,500,debito
22000893,2024-11-06,1000,invalid
22000894,30/10/2024,,credito
22000895,04-11-2024,1500,credito
22000896,2024-13-01,1500,debito
22000897,04/05/2024,3000,credito
22000898,12/12/2024,500,debito
22000899,14-12-2024,1500,credito
22000900,2024/01/19,1000,debito
22000901,2024/06/22,-200,invalid
22000902,30/01/2024,1200,invalid
22000903,29-10-2024,1500,debito
22000904,28/05/2024,700,debito
22000905,11/02/2024,1000,debito
22000906,19/01/2024,,invalid
22000907,2024-05-29,1200,debito
22000908,2024/02/27,700,debito
22000909,2024-13-01,800,credito
22000910,08/08/2024,3000,invalid
22000911,29-09-2024,700,debito
22000912,10/10/2024,1000,debito
22000913,06/04/2024,500,invalid
22000914,09/07/2024,700,credito
22000915,2024/01/21,-200,invalid
22000916,2024-12-24,700,invalid
22000917,2024-13-01,800,credito
22000918,22-01-2024,-200,invalid
22000919,2024/05/31,1500,credito
22000920,30-05-2024,800,debito
22000921,24/09/2024,,credito
22000922,29/04/2024,1200,debito
22000923,20-12-2024,,desconocido
22000924,30-10-2024,,debito
22000925,04/11/2024,,credito
22000926,2024-01-23,700,invalid
22000927,2024-13-01,,credito
22000928,2024/04/14,1500,invalid
22000929,06-07-2024,800,debito
22000930,17/01/2024,800,credito
22000931,08-12-2024,,debito
22000932,2024/11/22,1500,debito
22000933,01-08-2024,-200,invalid
22000934,02/08/2024,,credito
22000935,26/08/2024,1000,invalid
22000936,2024-06-11,1500,credito
22000937,07-03-2024,500,debito
22000938,08-10-2024,800,invalid
22000939,2024-04-20,-200,debito
22000940,09/12/2024,1000,credito
22000941,14-01-2024,,invalid
22000942,15/03/2024,1500,credito
22000943,19-02-2024,-200,credito
22000944,2024/07/20,,credito
22000945,13/08/2024,-100,credito
22000946,04/06/2024,3000,credito
22000947,02/06/2024,0,credito
22000948,24/07/2024,-200,credito
22000949,15-09-2024,1000,desconocido
22000950,2024/10/14,1000,debito
22000951,2024-06-07,3000,invalid
22000952,30-11-2024,-200,credito
22000953,23-06-2024,3000,credito
22000954,2024/02/10,1000,invalid
22000955,2024/01/02,700,credito
22000956,2024/12/01,,credito
22000957,30/12/2024,700,invalid
22000958,2024/07/25,1200,credito
22000959,2024-06-25,-200,invalid
22000960,2024/03/29,-200,invalid
22000961,20-10-2024,-200,invalid
22000962,2024/08/11,-200,debito
22000963,25-10-2024,-200,credito
22000964,2024-07-27,1200,debito
22000965,2024/08/12,3000,invalid
22000966,19-09-2024,3000,credito
22000967,22-06-2024,500,credito
22000968,05-05-2024,-100,credito
22000969,2024/04/15,3000,invalid
22000970,2024-02-14,3000,invalid
22000971,2024-03-04,-200,credito
22000972,03/12/2024,1000,invalid
22000973,2024-13-01,,debito
22000974,02/08/2024,1200,debito
22000975,2024-04-07,1200,desconocido
22000976,2024-02-09,800,invalid
22000977,2024-05-21,3000,invalid
22000978,2024/04/08,1500,invalid
22000979,22-11-2024,-200,credito
22000980,2024-06-22,700,invalid
22000981,20/01/2024,-200,debito
22000982,2024-06-08,,invalid
22000983,2024-05-23,1500,invalid
22000984,07/05/2024,,debito
22000985,2024/09/06,700,credito
22000986,13/05/2024,700,invalid
22000987,13/10/2024,,debito
22000988,11-12-2024,1200,invalid
22000989,22-08-2024,800,debito
22000990,2024-04-27,1500,debito
22000991,2024-04-08,0,debito
22000992,15/03/2024,1000,credito
22000993,2024-13-01,700,invalid
22000994,2024-06-09,700,invalid
22000995,2024-02-08,-200,credito
22000996,23-07-2024,700,debito
22000997,2024-06-14,-200,invalid
22000998,14-01-2024,,invalid
22000999,19/06/2024,1500,debito
22001000,30-12-2024,1500,credito
23000001,2024-06-30,3000,credito
23000002,03-04-2024,1200,credito
23000003,2024-04-09,800,invalid
23000004,04/05/2024,,invalid
23000005,17-06-2024,800,debito
23000006,11/11/2024,1500,credito
23000007,2024-13-01,700,debito
23000008,30-07-2024,3000,debito
23000009,07-04-2024,3000,invalid
23000010,2024/10/15,1500,invalid
23000011,2024/10/05,1200,debito
23000012,20/07/2024,1200,debito
23000013,2024-04-13,3000,credito
23000014,17/07/2024,500,debito
23000015,01/06/2024,,desconocido
23000016,2024-04-27,1000,invalid
23000017,18/12/2024,-200,invalid
23000018,2024-11-30,-100,credito
23000019,16/08/2024,800,credito
23000020,2024-07-28,3000,debito
23000021,12-06-2024,700,credito
23000022,2024/06/05,1000,invalid
23000023,2024-13-01,1000,credito
23000024,18/02/2024,0,credito
23000025,09/11/2024,,debito
23000026,19/05/2024,1200,debito
23000027,2024-12-11,1200,credito
23000028,2024-09-03,,desconocido
23000029,27-05-2024,,debito
23000030,09/02/2024,-200,invalid
23000031,2024/04/11,800,invalid
23000032,2024/01/01,1500,invalid
23000033,30/12/2024,1500,credito
23000034,13-11-2024,-200,credito
23000035,2024/12/12,-100,credito
23000036,25-07-2024,1500,credito
23000037,2024-08-20,800,credito
23000038,2024/02/15,1500,debito
23000039,18/11/2024,1200,invalid
23000040,2024-13-01,3000,credito
23000041,01/08/2024,800,credito
23000042,29/07/2024,500,credito
23000043,2024-12-06,-100,invalid
23000044,2024/07/11,1000,credito
23000045,23/08/2024,,credito
23000046,2024/06/29,1200,debito
23000047,30-11-2024,1200,invalid
23000048,2024-08-09,1500,credito
23000049,2024/10/26,3000,debito
23000050,2024-13-01,1200,debito
23000051,02/07/2024,-200,credito
23000052,16/03/2024,1000,invalid
23000053,02/07/2024,,debito
23000054,21-02-2024,800,desconocido
23000055,27-01-2024,3000,credito
23000056,06-09-2024,1000,debito
23000057,27/07/2024,-200,invalid
23000058,2024/02/27,1000,credito
23000059,08/02/2024,800,credito
23000060,2024-04-04,-200,invalid
23000061,2024-01-09,3000,debito
23000062,2024-06-09,1000,credito
23000063,2024-08-14,700,credito
23000064,13-03-2024,1000,credito
23000065,16/10/2024,,debito
23000066,2024-05-28,1500,invalid
23000067,10-11-2024,800,credito
23000068,2024-01-11,3000,desconocido
23000069,29/09/2024,1500,invalid
23000070,2024/09/18,,desconocido
23000071,2024/07/31,700,debito
23000072,2024-03-01,-200,invalid
23000073,29-07-2024,1000,credito
23000074,30/07/2024,1000,invalid
23000075,28-01-2024,1500,debito
23000076,16/11/2024,-200,credito
23000077,2024-13-01,3000,invalid
23000078,2024/11/25,-200,credito
23000079,02/06/2024,,invalid
23000080,16-04-2024,1200,invalid
23000081,2024/06/18,,invalid
23000082,13/09/2024,700,credito
23000083,10-05-2024,800,credito
23000084,2024-09-17,3000,debito
23000085,2024/03/16,1000,debito
23000086,2024-11-04,1500,invalid
23000087,2024/10/22,1200,invalid
23000088,2024/04/24,3000,credito
23000089,27/07/2024,800,debito
23000090,28/07/2024,700,invalid
23000091,01-01-2024,800,credito
23000092,27/01/2024,1200,debito
23000093,07-11-2024,3000,debito
23000094,01-08-2024,-200,credito
23000095,22/12/2024,1000,credito
23000096,2024/12/18,800,credito
23000097,17/08/2024,500,debito
23000098,2024-07-05,1200,invalid
23000099,2024/03/09,-200,credito
23000100,15-06-2024,,debito
23000101,12-05-2024,800,debito
23000102,13-11-2024,-200,debito
23000103,2024/04/02,1500,credito
23000104,2024-04-16,1000,credito
23000105,2024-12-13,3000,invalid
