id,archivo,linea,clasificacion,motivo,contenido_original
6967,cuentas_anuales.csv,8491,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000104,31/05/2024,retiro,,"
6968,cuentas_anuales.csv,2072,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000117,2024-01-12,retiro,,Ingreso extra"
6969,cuentas_anuales.csv,966,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"111,07-03-2024,deposito,,Ingreso mensual"
6970,cuentas_anuales.csv,2098,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000117,2024-05-18,deposito,,Ingreso mensual"
6971,cuentas_anuales.csv,4667,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000113,2024/09/13,retiro,,"
6972,cuentas_anuales.csv,9667,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000113,2024/09/13,retiro,,"
6973,cuentas_anuales.csv,7228,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000107,21-03-2024,deposito,,Compra en tienda"
6974,cuentas_anuales.csv,2127,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000103,2024-07-12,deposito,,"
6975,cuentas_anuales.csv,4707,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000103,13-09-2024,compra,,"
6976,cuentas_anuales.csv,9707,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000103,13-09-2024,compra,,"
6977,cuentas_anuales.csv,2137,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000114,2024/10/16,retiro,,Ingreso mensual"
6978,cuentas_anuales.csv,5909,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"5000107,06/04/2024,retiro,,Ingreso mensual"
6979,cuentas_anuales.csv,7246,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000107,08/12/2024,compra,,Retiro parcial"
6980,cuentas_anuales.csv,5940,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"5000117,19-04-2024,retiro,,Retiro parcial"
6981,cuentas_anuales.csv,7249,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000106,19/10/2024,deposito,,"
6982,cuentas_anuales.csv,3516,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000113,13/12/2024,compra,,Ingreso navideño"
6983,cuentas_anuales.csv,5966,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"5000111,07-03-2024,deposito,,Ingreso mensual"
6984,cuentas_anuales.csv,8516,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000113,13/12/2024,compra,,Ingreso navideño"
6985,cuentas_anuales.csv,3526,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000102,2024/12/27,retiro,,Compra en tienda"
6986,cuentas_anuales.csv,1006,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"1000120,2024/04/11,compra,,Ingreso mensual"
6987,cuentas_anuales.csv,3530,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000116,04-04-2024,compra,,Ingreso navideño"
6988,cuentas_anuales.csv,8526,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000102,2024/12/27,retiro,,Compra en tienda"
6989,cuentas_anuales.csv,1053,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"1000102,2024/11/05,retiro,,Ingreso navideño"
6990,cuentas_anuales.csv,3581,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000105,2024/03/11,retiro,,Ingreso navideño"
6991,cuentas_anuales.csv,8530,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000116,04-04-2024,compra,,Ingreso navideño"
6992,cuentas_anuales.csv,1070,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"1000104,2024/07/31,deposito,,Compra en tienda"
6993,cuentas_anuales.csv,8581,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000105,2024/03/11,retiro,,Ingreso navideño"
6994,cuentas_anuales.csv,1072,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"1000117,2024-01-12,retiro,,Ingreso extra"
6995,cuentas_anuales.csv,1098,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"1000117,2024-05-18,deposito,,Ingreso mensual"
6996,cuentas_anuales.csv,4790,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000110,08-02-2024,compra,,Retiro parcial"
6997,cuentas_anuales.csv,2228,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000107,21-03-2024,deposito,,Compra en tienda"
6998,cuentas_anuales.csv,4793,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000105,01/09/2024,deposito,,Ingreso mensual"
6999,cuentas_anuales.csv,2246,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000107,08/12/2024,compra,,Retiro parcial"
7000,cuentas_anuales.csv,4842,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000114,2024-05-18,deposito,,Retiro parcial"
7001,cuentas_anuales.csv,7256,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000105,2024-08-11,deposito,,Compra en tienda"
7002,cuentas_anuales.csv,2249,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000106,19/10/2024,deposito,,"
7003,cuentas_anuales.csv,4849,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000112,2024/08/11,deposito,,"
7004,cuentas_anuales.csv,9790,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000110,08-02-2024,compra,,Retiro parcial"
7005,cuentas_anuales.csv,6006,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"6000120,2024/04/11,compra,,Ingreso mensual"
7006,cuentas_anuales.csv,3605,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000109,2024-09-03,retiro,,Ingreso navideño"
7007,cuentas_anuales.csv,7271,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000108,2024-09-29,deposito,,Ingreso extra"
7008,cuentas_anuales.csv,3613,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000118,11/01/2024,retiro,,"
7009,cuentas_anuales.csv,4851,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000107,2024-02-07,deposito,,Ingreso navideño"
7010,cuentas_anuales.csv,6053,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"6000102,2024/11/05,retiro,,Ingreso navideño"
7011,cuentas_anuales.csv,9793,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000105,01/09/2024,deposito,,Ingreso mensual"
7012,cuentas_anuales.csv,8605,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000109,2024-09-03,retiro,,Ingreso navideño"
7013,cuentas_anuales.csv,1127,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"1000103,2024-07-12,deposito,,"
7014,cuentas_anuales.csv,7318,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000119,2024/02/29,compra,,Ingreso mensual"
7015,cuentas_anuales.csv,6070,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"6000104,2024/07/31,deposito,,Compra en tienda"
7016,cuentas_anuales.csv,9842,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000114,2024-05-18,deposito,,Retiro parcial"
7017,cuentas_anuales.csv,3621,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000114,2024/09/16,compra,,Ingreso extra"
7018,cuentas_anuales.csv,1137,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"1000114,2024/10/16,retiro,,Ingreso mensual"
7019,cuentas_anuales.csv,8613,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000118,11/01/2024,retiro,,"
7020,cuentas_anuales.csv,3645,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000107,08-05-2024,compra,,Retiro parcial"
7021,cuentas_anuales.csv,6072,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"6000117,2024-01-12,retiro,,Ingreso extra"
7022,cuentas_anuales.csv,9849,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000112,2024/08/11,deposito,,"
7023,cuentas_anuales.csv,8621,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000114,2024/09/16,compra,,Ingreso extra"
7024,cuentas_anuales.csv,3649,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000112,2024/03/15,compra,,Ingreso extra"
7025,cuentas_anuales.csv,6098,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"6000117,2024-05-18,deposito,,Ingreso mensual"
7026,cuentas_anuales.csv,9851,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000107,2024-02-07,deposito,,Ingreso navideño"
7027,cuentas_anuales.csv,8645,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000107,08-05-2024,compra,,Retiro parcial"
7028,cuentas_anuales.csv,3667,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000113,2024/09/13,retiro,,"
7029,cuentas_anuales.csv,2256,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000105,2024-08-11,deposito,,Compra en tienda"
7030,cuentas_anuales.csv,8649,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000112,2024/03/15,compra,,Ingreso extra"
7031,cuentas_anuales.csv,2271,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000108,2024-09-29,deposito,,Ingreso extra"
7032,cuentas_anuales.csv,8667,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000113,2024/09/13,retiro,,"
7033,cuentas_anuales.csv,4856,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000118,20/05/2024,retiro,,Ingreso mensual"
7034,cuentas_anuales.csv,1228,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"1000107,21-03-2024,deposito,,Compra en tienda"
7035,cuentas_anuales.csv,7363,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000105,17/12/2024,retiro,,Retiro parcial"
7036,cuentas_anuales.csv,2318,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000119,2024/02/29,compra,,Ingreso mensual"
7037,cuentas_anuales.csv,1246,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"1000107,08/12/2024,compra,,Retiro parcial"
7038,cuentas_anuales.csv,4867,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000101,01-09-2024,compra,,"
7039,cuentas_anuales.csv,7371,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000104,2024-07-17,compra,,Retiro parcial"
7040,cuentas_anuales.csv,4878,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000101,27-05-2024,deposito,,Ingreso navideño"
7041,cuentas_anuales.csv,1249,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-1],"1000106,19/10/2024,deposito,,"
7042,cuentas_anuales.csv,3707,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"3000103,13-09-2024,compra,,"
7043,cuentas_anuales.csv,7374,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000111,04/05/2024,deposito,,Ingreso navideño"
7044,cuentas_anuales.csv,4886,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000102,29/11/2024,compra,,Compra en tienda"
7045,cuentas_anuales.csv,6127,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"6000103,2024-07-12,deposito,,"
7046,cuentas_anuales.csv,7379,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000117,01-11-2024,deposito,,"
7047,cuentas_anuales.csv,4901,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000116,18/12/2024,deposito,,Ingreso navideño"
7048,cuentas_anuales.csv,9856,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000118,20/05/2024,retiro,,Ingreso mensual"
7049,cuentas_anuales.csv,6137,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"6000114,2024/10/16,retiro,,Ingreso mensual"
7050,cuentas_anuales.csv,8707,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-5],"8000103,13-09-2024,compra,,"
7051,cuentas_anuales.csv,7382,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000120,2024-07-26,retiro,,Ingreso mensual"
7052,cuentas_anuales.csv,9867,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000101,01-09-2024,compra,,"
7053,cuentas_anuales.csv,4909,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000107,06/04/2024,retiro,,Ingreso mensual"
7054,cuentas_anuales.csv,7385,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000102,2024/08/30,retiro,,Ingreso navideño"
7055,cuentas_anuales.csv,9878,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000101,27-05-2024,deposito,,Ingreso navideño"
7056,cuentas_anuales.csv,4940,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000117,19-04-2024,retiro,,Retiro parcial"
7057,cuentas_anuales.csv,7396,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000107,15-06-2024,compra,,"
7058,cuentas_anuales.csv,2363,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000105,17/12/2024,retiro,,Retiro parcial"
7059,cuentas_anuales.csv,9886,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000102,29/11/2024,compra,,Compra en tienda"
7060,cuentas_anuales.csv,7409,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000114,2024-03-16,compra,,Retiro parcial"
7061,cuentas_anuales.csv,2371,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000104,2024-07-17,compra,,Retiro parcial"
7062,cuentas_anuales.csv,9901,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000116,18/12/2024,deposito,,Ingreso navideño"
7063,cuentas_anuales.csv,6228,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"6000107,21-03-2024,deposito,,Compra en tienda"
7064,cuentas_anuales.csv,7439,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000118,09/06/2024,retiro,,Ingreso navideño"
7065,cuentas_anuales.csv,2374,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000111,04/05/2024,deposito,,Ingreso navideño"
7066,cuentas_anuales.csv,6246,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"6000107,08/12/2024,compra,,Retiro parcial"
7067,cuentas_anuales.csv,9909,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000107,06/04/2024,retiro,,Ingreso mensual"
7068,cuentas_anuales.csv,2379,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000117,01-11-2024,deposito,,"
7069,cuentas_anuales.csv,6249,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-6],"6000106,19/10/2024,deposito,,"
7070,cuentas_anuales.csv,9940,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000117,19-04-2024,retiro,,Retiro parcial"
7071,cuentas_anuales.csv,4966,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-8],"4000111,07-03-2024,deposito,,Ingreso mensual"
7072,cuentas_anuales.csv,2382,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000120,2024-07-26,retiro,,Ingreso mensual"
7073,cuentas_anuales.csv,2385,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000102,2024/08/30,retiro,,Ingreso navideño"
7074,cuentas_anuales.csv,2396,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000107,15-06-2024,compra,,"
7075,cuentas_anuales.csv,7472,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000116,2024/03/10,retiro,,Ingreso mensual"
7076,cuentas_anuales.csv,2409,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000114,2024-03-16,compra,,Retiro parcial"
7077,cuentas_anuales.csv,7491,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"7000104,31/05/2024,retiro,,"
7078,cuentas_anuales.csv,9966,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-2],"9000111,07-03-2024,deposito,,Ingreso mensual"
7079,cuentas_anuales.csv,2439,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000118,09/06/2024,retiro,,Ingreso navideño"
7080,cuentas_anuales.csv,2472,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000116,2024/03/10,retiro,,Ingreso mensual"
7081,cuentas_anuales.csv,2491,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-7],"2000104,31/05/2024,retiro,,"
