id,archivo,linea,clasificacion,motivo,contenido_original
1695,intereses.csv,887,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"127,Steve Rogers,12000,25,-1"
1696,intereses.csv,634,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"109,John Doe,,30,ahorro"
1697,intereses.csv,137,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"123,Bob Johnson,12000,45,-1"
1698,intereses.csv,400,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"126,Unknown,12000,25,-1"
1699,intereses.csv,888,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-1],"137,Diana Prince,10000,,hipoteca"
1700,intereses.csv,635,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"106,Bob Johnson,7000,100,-1"
1701,intereses.csv,512,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"128,Diana Prince,,35,hipoteca"
1702,intereses.csv,138,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"108,Alice Brown,10000,,ahorro"
1703,intereses.csv,889,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"121,John Doe,7000,25,-1"
1704,intereses.csv,636,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"140,Bob Johnson,,150,ahorro"
1705,intereses.csv,263,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-5],"102,Jane Smith,5000,,prestamo"
1706,intereses.csv,513,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"133,Alice Brown,,,hipoteca"
1707,intereses.csv,139,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"121,John Doe,,,-1"
1708,intereses.csv,890,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"106,Steve Rogers,,35,ahorro"
1709,transacciones.csv,752,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"751,2024-11-13,3000,invalid"
1710,intereses.csv,402,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"110,John Doe,8000,25,-1"
1711,intereses.csv,141,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"108,Jane Smith,12000,45,-1"
1712,transacciones.csv,753,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"752,02-05-2024,,invalid"
1713,intereses.csv,891,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"146,Diana Prince,10000,30,-1"
1714,intereses.csv,637,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"137,Diana Prince,8000,,-1"
1715,intereses.csv,403,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-2],"116,Steve Rogers,7000,150,hipoteca"
1716,intereses.csv,267,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-5],"137,John Doe,10000,150,prestamo"
1717,intereses.csv,517,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-7],"143,Diana Prince,,35,unknown"
1718,transacciones.csv,756,OMITIDO,Fecha ilegible o inexistente: 2024-13-01 [hilo=batch-particion-4],"755,2024-13-01,1200,invalid"
1719,intereses.csv,639,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-6],"127,John Doe,8000,150,prestamo"
1720,intereses.csv,404,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"107,John Doe,7000,25,-1"
1721,intereses.csv,268,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-5],"136,Diana Prince,,30,unknown"
1722,intereses.csv,518,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"116,Diana Prince,,30,hipoteca"
1723,intereses.csv,640,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"116,Bob Johnson,12000,,prestamo"
1724,intereses.csv,269,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-5],"123,John Doe,8000,,ahorro"
1725,intereses.csv,143,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"115,Bob Johnson,7000,25,-1"
1726,intereses.csv,521,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-7],"107,Alice Brown,10000,,hipoteca"
1727,intereses.csv,892,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"105,John Doe,,30,-1"
1728,intereses.csv,641,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"107,Jane Smith,,,hipoteca"
1729,transacciones.csv,4,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"3,2024-04-09,800,invalid"
1730,intereses.csv,270,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-5],"106,Alice Brown,12000,100,ahorro"
1731,intereses.csv,144,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"135,Diana Prince,7000,100,-1"
1732,intereses.csv,894,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"142,Alice Brown,8000,25,-1"
1733,transacciones.csv,759,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"758,2024-06-14,1200,invalid"
1734,transacciones.csv,5,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"4,04/05/2024,,invalid"
1735,intereses.csv,271,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"123,Alice Brown,10000,,-1"
1736,intereses.csv,407,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"134,Diana Prince,10000,40,-1"
1737,intereses.csv,146,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"137,Steve Rogers,8000,,-1"
1738,intereses.csv,895,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"114,Jane Smith,,150,hipoteca"
1739,intereses.csv,410,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"103,John Doe,,45,hipoteca"
1740,intereses.csv,896,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"126,Diana Prince,5000,45,-1"
1741,intereses.csv,411,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-2],"117,Alice Brown,10000,100,unknown"
1742,intereses.csv,642,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"117,John Doe,,100,ahorro"
1743,intereses.csv,525,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"111,John Doe,,,ahorro"
1744,transacciones.csv,764,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"763,2024/07/23,3000,invalid"
1745,intereses.csv,526,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"121,Steve Rogers,12000,30,-1"
1746,intereses.csv,643,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"118,John Doe,,100,hipoteca"
1747,transacciones.csv,8,OMITIDO,Fecha ilegible o inexistente: 2024-13-01 [hilo=batch-particion-3],"7,2024-13-01,700,debito"
1748,intereses.csv,273,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-5],"142,John Doe,8000,100,hipoteca"
1749,intereses.csv,148,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"112,John Doe,7000,150,-1"
1750,intereses.csv,275,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"122,Diana Prince,5000,25,-1"
1751,intereses.csv,644,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"129,Alice Brown,5000,,ahorro"
1752,transacciones.csv,766,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"765,2024-06-26,,credito"
1753,transacciones.csv,10,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"9,07-04-2024,3000,invalid"
1754,intereses.csv,897,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"113,Diana Prince,5000,25,-1"
1755,intereses.csv,149,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"111,John Doe,,25,-1"
1756,intereses.csv,412,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"106,Diana Prince,8000,25,-1"
1757,intereses.csv,276,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"126,Charlie Green,,35,hipoteca"
1758,intereses.csv,646,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"116,Charlie Green,12000,,ahorro"
1759,intereses.csv,898,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"118,Steve Rogers,,45,ahorro"
1760,intereses.csv,150,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-8],"121,John Doe,,150,ahorro"
1761,transacciones.csv,11,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"10,2024/10/15,1500,invalid"
1762,intereses.csv,528,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"116,Bob Johnson,,45,-1"
1763,intereses.csv,413,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"128,Jane Smith,8000,30,-1"
1764,intereses.csv,151,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"117,Bob Johnson,5000,,prestamo"
1765,intereses.csv,899,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"119,Jane Smith,,35,prestamo"
1766,intereses.csv,530,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"133,John Doe,,25,ahorro"
1767,intereses.csv,414,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-2],"103,Jane Smith,7000,25,unknown"
1768,transacciones.csv,769,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"768,25/12/2024,700,invalid"
1769,intereses.csv,900,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-1],"138,Steve Rogers,5000,,hipoteca"
1770,intereses.csv,279,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"121,Bob Johnson,5000,25,-1"
1771,intereses.csv,647,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"107,Diana Prince,10000,,-1"
1772,intereses.csv,415,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-2],"120,Jane Smith,5000,,ahorro"
1773,transacciones.csv,770,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"769,25-11-2024,-200,invalid"
1774,transacciones.csv,16,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"15,01/06/2024,,desconocido"
1775,intereses.csv,280,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"149,Charlie Green,,100,prestamo"
1776,intereses.csv,648,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"105,Alice Brown,5000,45,-1"
1777,intereses.csv,901,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"135,Alice Brown,,45,prestamo"
1778,intereses.csv,416,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"109,Alice Brown,,150,hipoteca"
1779,intereses.csv,281,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"143,Diana Prince,,40,hipoteca"
1780,intereses.csv,651,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"137,Steve Rogers,7000,35,-1"
1781,intereses.csv,152,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-8],"120,Diana Prince,,,ahorro"
1782,intereses.csv,533,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"127,Diana Prince,7000,40,-1"
1783,intereses.csv,155,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-8],"129,John Doe,12000,35,unknown"
1784,intereses.csv,535,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"115,Jane Smith,12000,45,-1"
1785,transacciones.csv,772,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"771,24/12/2024,,debito"
1786,transacciones.csv,17,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"16,2024-04-27,1000,invalid"
1787,intereses.csv,902,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"112,Steve Rogers,,40,prestamo"
1788,intereses.csv,417,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-2],"135,Charlie Green,12000,,prestamo"
1789,intereses.csv,282,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-5],"121,Charlie Green,5000,,ahorro"
1790,transacciones.csv,18,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"17,18/12/2024,-200,invalid"
1791,transacciones.csv,773,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"772,05-09-2024,1500,invalid"
1792,intereses.csv,652,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-6],"138,John Doe,7000,100,ahorro"
1793,intereses.csv,903,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"115,John Doe,8000,100,-1"
1794,intereses.csv,418,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"129,Diana Prince,,30,hipoteca"
1795,intereses.csv,283,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"116,John Doe,12000,,-1"
1796,transacciones.csv,774,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"773,19/03/2024,,debito"
1797,intereses.csv,653,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"142,Bob Johnson,8000,35,-1"
1798,intereses.csv,904,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-1],"125,Bob Johnson,7000,150,prestamo"
1799,intereses.csv,157,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-8],"122,Jane Smith,5000,100,unknown"
1800,intereses.csv,419,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"130,John Doe,,40,ahorro"
1801,intereses.csv,654,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"136,Alice Brown,,45,-1"
1802,transacciones.csv,776,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"775,06-04-2024,-200,invalid"
1803,intereses.csv,905,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"131,Bob Johnson,10000,150,-1"
1804,intereses.csv,537,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"109,Diana Prince,,,hipoteca"
1805,intereses.csv,158,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"138,Diana Prince,5000,,-1"
1806,intereses.csv,655,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"104,Diana Prince,8000,30,-1"
1807,intereses.csv,906,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-1],"122,John Doe,12000,100,hipoteca"
1808,intereses.csv,161,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-8],"145,Steve Rogers,,,ahorro"
1809,intereses.csv,539,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"135,John Doe,10000,,-1"
1810,transacciones.csv,23,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"22,2024/06/05,1000,invalid"
1811,intereses.csv,656,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"138,Charlie Green,7000,,hipoteca"
1812,intereses.csv,289,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"145,Jane Smith,,25,prestamo"
1813,intereses.csv,541,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"110,Steve Rogers,,,hipoteca"
1814,transacciones.csv,24,OMITIDO,Fecha ilegible o inexistente: 2024-13-01 [hilo=batch-particion-3],"23,2024-13-01,1000,credito"
1815,intereses.csv,422,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-2],"144,Steve Rogers,10000,,prestamo"
1816,intereses.csv,290,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-5],"138,Alice Brown,,45,ahorro"
1817,transacciones.csv,26,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"25,09/11/2024,,debito"
1818,transacciones.csv,781,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido' [hilo=batch-particion-4],"780,2024-02-16,1200,desconocido"
1819,intereses.csv,423,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"120,Jane Smith,,25,prestamo"
1820,intereses.csv,908,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"126,John Doe,10000,,-1"
1821,intereses.csv,291,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"114,John Doe,8000,25,-1"
1822,intereses.csv,162,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"107,Steve Rogers,10000,,ahorro"
1823,intereses.csv,659,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"149,Alice Brown,10000,,prestamo"
1824,intereses.csv,910,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-1],"139,Alice Brown,7000,35,unknown"
1825,intereses.csv,425,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"102,Jane Smith,,150,hipoteca"
1826,intereses.csv,165,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"146,Jane Smith,,25,-1"
1827,intereses.csv,542,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-7],"112,Jane Smith,10000,,ahorro"
1828,intereses.csv,426,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"145,Alice Brown,,100,hipoteca"
1829,intereses.csv,166,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"116,Steve Rogers,10000,30,-1"
1830,intereses.csv,911,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-1],"136,Bob Johnson,,,hipoteca"
1831,intereses.csv,661,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-6],"109,Diana Prince,,30,ahorro"
1832,intereses.csv,543,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"132,Bob Johnson,10000,100,-1"
1833,transacciones.csv,782,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"781,2024/01/12,700,invalid"
1834,transacciones.csv,29,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"28,2024-09-03,,desconocido"
1835,intereses.csv,544,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"104,Jane Smith,8000,,-1"
1836,transacciones.csv,783,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"782,18-11-2024,,credito"
1837,intereses.csv,294,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-5],"101,Steve Rogers,10000,100,ahorro"
1838,intereses.csv,545,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"120,Steve Rogers,,30,prestamo"
1839,transacciones.csv,30,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-3],"29,27-05-2024,,debito"
1840,intereses.csv,295,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"128,Diana Prince,8000,35,-1"
1841,transacciones.csv,785,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"784,2024-08-09,,credito"
1842,intereses.csv,431,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"137,Jane Smith,8000,,-1"
1843,intereses.csv,546,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-7],"126,Alice Brown,8000,,prestamo"
1844,intereses.csv,912,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"136,Steve Rogers,,40,-1"
1845,intereses.csv,167,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-8],"123,Alice Brown,,25,hipoteca"
1846,intereses.csv,662,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"116,Diana Prince,5000,45,-1"
1847,transacciones.csv,31,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"30,09/02/2024,-200,invalid"
1848,transacciones.csv,786,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"785,07-05-2024,,debito"
1849,intereses.csv,296,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"120,Alice Brown,10000,100,-1"
1850,intereses.csv,915,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"147,Steve Rogers,12000,,-1"
1851,intereses.csv,663,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-6],"119,John Doe,8000,100,hipoteca"
1852,intereses.csv,168,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-8],"103,Alice Brown,,150,hipoteca"
1853,intereses.csv,432,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"130,Alice Brown,,25,-1"
1854,intereses.csv,547,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"124,Steve Rogers,,45,-1"
1855,intereses.csv,169,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"140,John Doe,,30,-1"
1856,transacciones.csv,32,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"31,2024/04/11,800,invalid"
1857,intereses.csv,433,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-2],"116,Alice Brown,12000,40,unknown"
1858,intereses.csv,548,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-7],"127,Charlie Green,5000,150,ahorro"
1859,transacciones.csv,787,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"786,2024-08-25,,invalid"
1860,intereses.csv,297,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"150,Unknown,10000,100,-1"
1861,intereses.csv,917,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-1],"142,Charlie Green,7000,,prestamo"
1862,intereses.csv,170,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-8],"120,Charlie Green,7000,,hipoteca"
1863,transacciones.csv,33,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"32,2024/01/01,1500,invalid"
1864,transacciones.csv,789,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"788,31/10/2024,,debito"
1865,intereses.csv,298,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-5],"121,Alice Brown,5000,40,-1"
1866,intereses.csv,435,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-2],"126,Bob Johnson,,,ahorro"
1867,intereses.csv,550,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"131,Jane Smith,10000,40,-1"
1868,intereses.csv,171,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-8],"105,Jane Smith,7000,40,unknown"
1869,intereses.csv,667,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-6],"114,Alice Brown,5000,,ahorro"
1870,intereses.csv,918,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"143,Jane Smith,10000,25,-1"
1871,intereses.csv,436,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"129,Jane Smith,10000,,-1"
1872,intereses.csv,299,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-5],"114,Bob Johnson,8000,45,unknown"
1873,intereses.csv,668,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"127,Alice Brown,,,-1"
1874,intereses.csv,920,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"111,John Doe,12000,100,-1"
1875,intereses.csv,300,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-5],"117,Alice Brown,5000,,ahorro"
1876,intereses.csv,669,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-6],"116,John Doe,10000,,-1"
1877,transacciones.csv,40,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-3],"39,18/11/2024,1200,invalid"
1878,transacciones.csv,793,OMITIDO,Tipo fuera del catalogo permitido: 'invalid' [hilo=batch-particion-4],"792,2024-07-08,-200,invalid"
1879,intereses.csv,552,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-7],"134,John Doe,8000,40,-1"
1880,intereses.csv,301,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99) [hilo=batch-particion-5],"147,Diana Prince,8000,150,ahorro"
1881,transacciones.csv,41,OMITIDO,Fecha ilegible o inexistente: 2024-13-01 [hilo=batch-particion-3],"40,2024-13-01,3000,credito"
1882,intereses.csv,437,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-2],"138,Unknown,10000,30,-1"
1883,intereses.csv,173,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"132,Bob Johnson,5000,150,-1"
1884,intereses.csv,922,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"121,Alice Brown,8000,30,-1"
1885,transacciones.csv,794,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido' [hilo=batch-particion-4],"793,2024/12/04,1200,desconocido"
1886,intereses.csv,553,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-7],"114,Steve Rogers,,45,unknown"
1887,intereses.csv,438,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99) [hilo=batch-particion-2],"148,Unknown,5000,100,ahorro"
1888,intereses.csv,923,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-1],"107,John Doe,,45,-1"
1889,transacciones.csv,795,OMITIDO,Monto vacio o no numerico: '' [hilo=batch-particion-4],"794,30-12-2024,,credito"
1890,intereses.csv,672,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-6],"125,Diana Prince,5000,45,unknown"
1891,intereses.csv,175,OMITIDO,Tipo fuera del catalogo permitido: '-1' [hilo=batch-particion-8],"120,Alice Brown,12000,45,-1"
1892,intereses.csv,554,OMITIDO,Saldo vacio o no numerico: '' [hilo=batch-particion-7],"111,Bob Johnson,,,prestamo"
1893,intereses.csv,439,OMITIDO,Edad fuera del rango permitido: '' [hilo=batch-particion-2],"124,Steve Rogers,7000,,hipoteca"
1894,intereses.csv,675,OMITIDO,Tipo fuera del catalogo permitido: 'unknown' [hilo=batch-particion-6],"138,John Doe,10000,30,unknown"
