id,fecha,monto,tipo
4000954,2024/02/10,1000,invalid
4000955,2024/01/02,700,credito
4000956,2024/12/01,,credito
4000957,30/12/2024,700,invalid
4000958,2024/07/25,1200,credito
4000959,2024-06-25,-200,invalid
4000960,2024/03/29,-200,invalid
4000961,20-10-2024,-200,invalid
4000962,2024/08/11,-200,debito
4000963,25-10-2024,-200,credito
4000964,2024-07-27,1200,debito
4000965,2024/08/12,3000,invalid
4000966,19-09-2024,3000,credito
4000967,22-06-2024,500,credito
4000968,05-05-2024,-100,credito
4000969,2024/04/15,3000,invalid
4000970,2024-02-14,3000,invalid
4000971,2024-03-04,-200,credito
4000972,03/12/2024,1000,invalid
4000973,2024-13-01,,debito
4000974,02/08/2024,1200,debito
4000975,2024-04-07,1200,desconocido
4000976,2024-02-09,800,invalid
4000977,2024-05-21,3000,invalid
4000978,2024/04/08,1500,invalid
4000979,22-11-2024,-200,credito
4000980,2024-06-22,700,invalid
4000981,20/01/2024,-200,debito
4000982,2024-06-08,,invalid
4000983,2024-05-23,1500,invalid
4000984,07/05/2024,,debito
4000985,2024/09/06,700,credito
4000986,13/05/2024,700,invalid
4000987,13/10/2024,,debito
4000988,11-12-2024,1200,invalid
4000989,22-08-2024,800,debito
4000990,2024-04-27,1500,debito
4000991,2024-04-08,0,debito
4000992,15/03/2024,1000,credito
4000993,2024-13-01,700,invalid
4000994,2024-06-09,700,invalid
4000995,2024-02-08,-200,credito
4000996,23-07-2024,700,debito
4000997,2024-06-14,-200,invalid
4000998,14-01-2024,,invalid
4000999,19/06/2024,1500,debito
4001000,30-12-2024,1500,credito
5000001,2024-06-30,3000,credito
5000002,03-04-2024,1200,credito
5000003,2024-04-09,800,invalid
5000004,04/05/2024,,invalid
5000005,17-06-2024,800,debito
5000006,11/11/2024,1500,credito
5000007,2024-13-01,700,debito
5000008,30-07-2024,3000,debito
5000009,07-04-2024,3000,invalid
5000010,2024/10/15,1500,invalid
5000011,2024/10/05,1200,debito
5000012,20/07/2024,1200,debito
5000013,2024-04-13,3000,credito
5000014,17/07/2024,500,debito
5000015,01/06/2024,,desconocido
5000016,2024-04-27,1000,invalid
5000017,18/12/2024,-200,invalid
5000018,2024-11-30,-100,credito
5000019,16/08/2024,800,credito
5000020,2024-07-28,3000,debito
5000021,12-06-2024,700,credito
5000022,2024/06/05,1000,invalid
5000023,2024-13-01,1000,credito
5000024,18/02/2024,0,credito
5000025,09/11/2024,,debito
5000026,19/05/2024,1200,debito
5000027,2024-12-11,1200,credito
5000028,2024-09-03,,desconocido
5000029,27-05-2024,,debito
5000030,09/02/2024,-200,invalid
5000031,2024/04/11,800,invalid
5000032,2024/01/01,1500,invalid
5000033,30/12/2024,1500,credito
5000034,13-11-2024,-200,credito
5000035,2024/12/12,-100,credito
5000036,25-07-2024,1500,credito
5000037,2024-08-20,800,credito
5000038,2024/02/15,1500,debito
5000039,18/11/2024,1200,invalid
5000040,2024-13-01,3000,credito
5000041,01/08/2024,800,credito
5000042,29/07/2024,500,credito
5000043,2024-12-06,-100,invalid
5000044,2024/07/11,1000,credito
5000045,23/08/2024,,credito
5000046,2024/06/29,1200,debito
5000047,30-11-2024,1200,invalid
5000048,2024-08-09,1500,credito
5000049,2024/10/26,3000,debito
5000050,2024-13-01,1200,debito
5000051,02/07/2024,-200,credito
5000052,16/03/2024,1000,invalid
5000053,02/07/2024,,debito
5000054,21-02-2024,800,desconocido
5000055,27-01-2024,3000,credito
5000056,06-09-2024,1000,debito
5000057,27/07/2024,-200,invalid
5000058,2024/02/27,1000,credito
5000059,08/02/2024,800,credito
5000060,2024-04-04,-200,invalid
5000061,2024-01-09,3000,debito
5000062,2024-06-09,1000,credito
5000063,2024-08-14,700,credito
5000064,13-03-2024,1000,credito
5000065,16/10/2024,,debito
5000066,2024-05-28,1500,invalid
5000067,10-11-2024,800,credito
5000068,2024-01-11,3000,desconocido
5000069,29/09/2024,1500,invalid
5000070,2024/09/18,,desconocido
5000071,2024/07/31,700,debito
5000072,2024-03-01,-200,invalid
5000073,29-07-2024,1000,credito
5000074,30/07/2024,1000,invalid
5000075,28-01-2024,1500,debito
5000076,16/11/2024,-200,credito
5000077,2024-13-01,3000,invalid
5000078,2024/11/25,-200,credito
5000079,02/06/2024,,invalid
5000080,16-04-2024,1200,invalid
5000081,2024/06/18,,invalid
5000082,13/09/2024,700,credito
5000083,10-05-2024,800,credito
5000084,2024-09-17,3000,debito
5000085,2024/03/16,1000,debito
5000086,2024-11-04,1500,invalid
5000087,2024/10/22,1200,invalid
5000088,2024/04/24,3000,credito
5000089,27/07/2024,800,debito
5000090,28/07/2024,700,invalid
5000091,01-01-2024,800,credito
5000092,27/01/2024,1200,debito
5000093,07-11-2024,3000,debito
5000094,01-08-2024,-200,credito
5000095,22/12/2024,1000,credito
5000096,2024/12/18,800,credito
5000097,17/08/2024,500,debito
5000098,2024-07-05,1200,invalid
5000099,2024/03/09,-200,credito
5000100,15-06-2024,,debito
5000101,12-05-2024,800,debito
5000102,13-11-2024,-200,debito
5000103,2024/04/02,1500,credito
5000104,2024-04-16,1000,credito
5000105,2024-12-13,3000,invalid
5000106,2024/01/21,1000,credito
5000107,16/01/2024,700,invalid
5000108,2024/02/28,-200,invalid
5000109,2024-09-15,1200,invalid
5000110,05/07/2024,800,debito
5000111,25-09-2024,1000,credito
5000112,2024-03-07,800,credito
5000113,21/07/2024,1500,credito
5000114,01-02-2024,700,invalid
5000115,2024/07/20,700,debito
5000116,2024-10-03,1500,invalid
5000117,10-11-2024,700,credito
5000118,27/08/2024,,invalid
5000119,06-12-2024,,debito
5000120,21-09-2024,-200,credito
5000121,2024/08/19,700,debito
5000122,2024-08-26,800,invalid
5000123,2024/05/27,3000,debito
5000124,2024/08/22,,invalid
5000125,2024/01/29,-200,credito
5000126,2024/03/11,800,debito
5000127,2024-04-09,700,invalid
5000128,2024-07-26,1500,invalid
5000129,14-11-2024,700,invalid
5000130,2024/07/24,1200,debito
5000131,2024-07-25,1000,debito
5000132,2024-12-10,0,invalid
5000133,21-07-2024,500,invalid
5000134,2024/04/06,800,credito
5000135,02/03/2024,,debito
5000136,2024/10/27,0,invalid
5000137,17-06-2024,1200,desconocido
5000138,2024-13-01,1000,invalid
5000139,2024-09-16,700,debito
5000140,22/08/2024,1200,debito
5000141,14/07/2024,3000,debito
5000142,19-11-2024,3000,debito
5000143,2024-09-29,700,credito
5000144,30/12/2024,3000,debito
5000145,2024/01/01,1200,debito
5000146,01-07-2024,,debito
5000147,2024/03/29,3000,credito
5000148,2024-03-30,1000,invalid
5000149,02/11/2024,3000,desconocido
5000150,2024-13-01,1500,debito
5000151,2024-12-18,3000,credito
5000152,25/10/2024,1500,invalid
5000153,2024/07/28,1000,credito
5000154,2024-03-04,800,credito
5000155,22/12/2024,-200,desconocido
5000156,2024-03-02,1500,debito
5000157,2024-08-17,3000,debito
5000158,26-05-2024,500,debito
5000159,01/09/2024,1200,debito
5000160,03/08/2024,1500,invalid
5000161,28/07/2024,1500,credito
5000162,11-12-2024,3000,debito
5000163,30-11-2024,3000,desconocido
5000164,04-03-2024,3000,invalid
5000165,2024-08-30,1000,invalid
5000166,2024/04/06,800,credito
5000167,23/02/2024,,credito
5000168,2024-10-24,1200,credito
5000169,2024/03/05,800,invalid
5000170,2024/09/07,1200,invalid
5000171,14-05-2024,,debito
5000172,2024-02-07,0,debito
5000173,24-08-2024,-100,debito
5000174,2024-10-26,,invalid
5000175,24-09-2024,1500,invalid
5000176,2024-06-07,1000,invalid
5000177,22/10/2024,3000,debito
5000178,2024/05/17,3000,credito
5000179,2024/07/11,3000,credito
5000180,28/05/2024,1000,desconocido
5000181,2024/09/08,800,invalid
5000182,2024/03/02,800,credito
5000183,21-01-2024,3000,credito
5000184,01-11-2024,1500,debito
5000185,2024-13-01,1000,debito
5000186,2024-01-04,3000,invalid
5000187,2024/05/25,800,debito
5000188,2024/03/15,500,debito
5000189,2024-01-17,800,invalid
5000190,26/07/2024,1500,debito
5000191,26-07-2024,,invalid
5000192,2024-09-19,700,debito
5000193,2024-01-16,1500,invalid
5000194,2024/12/29,-200,credito
5000195,13-06-2024,800,debito
5000196,08-08-2024,-200,credito
5000197,18-02-2024,1200,credito
5000198,2024-12-04,800,debito
5000199,01/06/2024,700,invalid
5000200,2024/10/13,,invalid
5000201,15-11-2024,-200,credito
5000202,09-01-2024,,debito
5000203,2024-13-01,1200,debito
5000204,2024/04/16,1200,debito
5000205,07-08-2024,1000,invalid
5000206,2024/11/20,3000,debito
5000207,08/02/2024,3000,debito
5000208,2024/01/29,,invalid
5000209,2024-13-01,1200,debito
5000210,2024/02/09,700,debito
5000211,2024-04-18,800,invalid
5000212,23/04/2024,1200,debito
5000213,30/07/2024,3000,debito
5000214,2024/04/15,,desconocido
5000215,01/03/2024,1500,debito
5000216,2024-03-05,-200,desconocido
5000217,2024-03-16,700,credito
5000218,2024/02/16,1200,credito
5000219,2024-09-28,0,credito
5000220,28/08/2024,500,credito
5000221,19-06-2024,1200,invalid
5000222,2024-03-10,-100,debito
5000223,2024/10/01,3000,credito
5000224,2024/12/20,500,credito
5000225,2024/04/01,,desconocido
5000226,2024/04/29,-200,debito
5000227,25-04-2024,800,debito
5000228,2024-07-12,1500,invalid
5000229,22-10-2024,,invalid
5000230,13/01/2024,-100,invalid
5000231,2024/12/25,0,invalid
5000232,04/02/2024,1500,invalid
5000233,15-06-2024,1000,debito
5000234,2024/07/03,-200,credito
5000235,07-04-2024,800,invalid
5000236,2024-06-29,1000,debito
5000237,21-02-2024,1200,debito
5000238,2024/10/09,1200,credito
5000239,04-03-2024,800,debito
5000240,2024-06-17,3000,debito
5000241,07/03/2024,1000,credito
5000242,24-07-2024,,credito
5000243,2024/10/17,800,debito
5000244,2024-07-23,3000,desconocido
5000245,02-06-2024,800,credito
5000246,10-02-2024,1200,debito
5000247,13/05/2024,,debito
5000248,10-12-2024,,invalid
5000249,19/06/2024,1200,invalid
5000250,2024/02/09,1200,debito
5000251,14/07/2024,-200,debito
5000252,2024/05/25,700,debito
5000253,02-09-2024,,invalid
5000254,2024/10/26,1200,invalid
5000255,02-07-2024,-100,credito
5000256,2024-04-22,1500,credito
5000257,26/11/2024,1000,credito
5000258,2024/01/06,,credito
5000259,04-05-2024,,credito
5000260,2024-03-23,3000,desconocido
5000261,26/06/2024,500,debito
5000262,02/09/2024,,debito
5000263,02-07-2024,3000,invalid
5000264,2024-13-01,1500,invalid
5000265,16/12/2024,3000,debito
5000266,02-11-2024,-200,invalid
5000267,2024/04/06,,invalid
5000268,2024-05-24,800,credito
5000269,2024/07/27,1200,desconocido
5000270,2024-13-01,1200,invalid
5000271,2024-03-18,,desconocido
5000272,2024/09/04,3000,invalid
5000273,26/04/2024,1000,invalid
5000274,21/01/2024,1500,credito
5000275,2024/08/09,700,credito
5000276,16/10/2024,700,debito
5000277,12-08-2024,-100,credito
5000278,25/05/2024,-200,debito
5000279,2024-02-24,800,invalid
5000280,27-07-2024,1200,credito
5000281,2024/07/08,800,credito
5000282,08/08/2024,,debito
5000283,08/08/2024,0,debito
5000284,25-07-2024,1500,credito
5000285,13/12/2024,1500,desconocido
5000286,27-09-2024,800,credito
5000287,2024/11/17,800,debito
5000288,2024-09-03,-200,debito
5000289,2024/08/14,3000,debito
5000290,2024-06-15,1500,debito
5000291,2024-04-17,1000,invalid
5000292,2024/09/20,1000,credito
5000293,18/10/2024,1500,invalid
5000294,2024/07/01,700,desconocido
5000295,2024-06-12,,invalid
5000296,09/12/2024,,debito
5000297,2024-08-19,1000,desconocido
5000298,2024-13-01,700,debito
5000299,2024-10-10,700,invalid
5000300,2024-03-28,1500,invalid
5000301,2024-10-03,1500,credito
5000302,16/10/2024,,debito
5000303,19-10-2024,3000,credito
5000304,03-03-2024,1000,invalid
5000305,18-10-2024,700,invalid
5000306,2024-07-08,,invalid
5000307,02/01/2024,,credito
5000308,2024-13-01,,invalid
5000309,2024/03/23,1000,debito
5000310,14/12/2024,1000,invalid
5000311,2024-13-01,1000,credito
5000312,24/06/2024,1200,desconocido
5000313,16/10/2024,-200,invalid
5000314,22/03/2024,-200,invalid
5000315,2024-13-01,1200,debito
5000316,2024/04/01,,credito
5000317,19-01-2024,800,invalid
5000318,2024-06-04,1500,invalid
5000319,2024-05-08,-200,invalid
5000320,29/02/2024,700,invalid
5000321,2024-03-30,-200,debito
5000322,2024-01-28,,invalid
5000323,27/07/2024,700,credito
5000324,23/09/2024,800,invalid
5000325,22/03/2024,700,debito
5000326,2024/12/15,1200,invalid
5000327,30-04-2024,-200,desconocido
5000328,2024-11-10,1000,debito
5000329,2024-05-02,700,invalid
5000330,04/12/2024,,credito
5000331,13-11-2024,700,debito
5000332,2024/10/16,-200,credito
5000333,22-02-2024,,debito
5000334,16-08-2024,3000,debito
5000335,2024/08/17,1000,debito
5000336,2024/03/14,800,invalid
5000337,08-10-2024,3000,debito
5000338,2024/06/19,800,invalid
5000339,06-06-2024,,invalid
5000340,2024/03/05,-200,debito
5000341,2024-01-28,-200,invalid
5000342,08-07-2024,,debito
5000343,08-01-2024,3000,invalid
5000344,2024-10-21,700,credito
5000345,19/11/2024,700,invalid
5000346,2024/10/12,1500,invalid
5000347,20-05-2024,3000,invalid
5000348,13/07/2024,1500,credito
5000349,31/03/2024,800,credito
5000350,02-02-2024,1200,debito
5000351,31-08-2024,1200,debito
5000352,02/02/2024,-200,invalid
5000353,18-04-2024,,credito
5000354,10/01/2024,,debito
5000355,2024/03/15,800,credito
5000356,17-12-2024,-200,debito
5000357,2024-13-01,1000,credito
5000358,2024/10/10,,invalid
5000359,04/08/2024,,debito
5000360,23-04-2024,700,invalid
5000361,08/05/2024,,invalid
5000362,06/11/2024,1500,debito
5000363,2024/01/09,1000,invalid
5000364,04-09-2024,700,debito
5000365,2024/10/01,1200,credito
5000366,22-07-2024,700,debito
5000367,14-03-2024,1500,debito
5000368,26-07-2024,800,debito
5000369,2024/09/29,800,desconocido
5000370,02/10/2024,3000,debito
5000371,10-12-2024,1000,debito
5000372,2024-08-20,1200,debito
5000373,30-09-2024,800,debito
5000374,2024/07/25,800,desconocido
5000375,02-12-2024,1000,credito
5000376,2024-07-09,1200,credito
5000377,25/05/2024,,credito
5000378,19-05-2024,800,credito
5000379,2024/03/09,1000,invalid
5000380,26-12-2024,1200,debito
5000381,25/06/2024,,credito
5000382,04/07/2024,500,invalid
5000383,26-01-2024,800,invalid
5000384,2024/05/30,700,invalid
5000385,27-07-2024,1500,invalid
5000386,2024/01/01,-200,desconocido
5000387,2024/07/10,3000,invalid
5000388,2024/09/14,,debito
5000389,2024-11-19,,credito
5000390,2024-12-20,1200,credito
5000391,09/09/2024,500,credito
5000392,2024-04-10,1000,debito
5000393,2024-13-01,800,credito
5000394,2024/03/14,1500,credito
5000395,2024-07-09,-200,debito
5000396,23-05-2024,,debito
5000397,2024-02-16,700,debito
5000398,2024-05-09,1000,invalid
5000399,01/06/2024,1500,credito
5000400,03/07/2024,1000,debito
5000401,2024/12/12,700,debito
5000402,2024/07/16,,credito
5000403,29-06-2024,500,credito
5000404,2024-10-13,,credito
5000405,03-08-2024,1500,credito
5000406,24/03/2024,700,desconocido
5000407,2024-09-21,-200,desconocido
5000408,2024-12-30,-200,debito
5000409,22/01/2024,800,debito
5000410,23-11-2024,1500,invalid
5000411,12-12-2024,-200,debito
5000412,06-12-2024,1000,invalid
5000413,2024/10/21,1500,invalid
5000414,2024-08-07,,debito
5000415,2024/06/29,,credito
5000416,2024-11-17,,desconocido
5000417,2024/06/19,,debito
5000418,2024-12-28,,credito
5000419,2024-01-19,800,credito
5000420,30/05/2024,1000,credito
5000421,09-09-2024,-200,credito
5000422,2024-09-09,-200,credito
5000423,2024/08/28,800,invalid
5000424,2024/11/12,700,credito
5000425,09/01/2024,1200,invalid
5000426,2024-08-28,800,credito
5000427,2024/12/27,,invalid
5000428,2024-08-09,700,debito
5000429,2024-09-27,,invalid
5000430,2024-05-07,1000,invalid
5000431,2024/05/04,-200,desconocido
5000432,30-06-2024,1000,debito
5000433,2024-11-18,1500,invalid
5000434,2024/05/03,1500,desconocido
5000435,2024/11/20,,credito
5000436,21-08-2024,-100,debito
5000437,2024/02/28,,credito
5000438,2024-10-18,1500,invalid
5000439,15-03-2024,1200,credito
5000440,28/07/2024,,invalid
5000441,2024-12-04,1000,debito
5000442,06-08-2024,1200,debito
5000443,11/05/2024,,credito
5000444,2024-04-19,1200,desconocido
5000445,2024-13-01,1200,debito
5000446,2024-07-11,700,invalid
5000447,08-02-2024,1000,credito
5000448,08-06-2024,,debito
5000449,2024/05/19,-200,credito
5000450,2024/03/07,1500,debito
5000451,02/07/2024,700,invalid
5000452,31/05/2024,700,credito
5000453,2024-13-01,800,invalid
5000454,2024-10-23,-200,debito
5000455,29/02/2024,800,invalid
5000456,18-10-2024,1200,invalid
5000457,26/03/2024,1200,credito
5000458,02-10-2024,-100,debito
5000459,31/01/2024,1000,credito
5000460,21-08-2024,0,invalid
5000461,2024-13-01,700,invalid
5000462,2024-13-01,1500,invalid
5000463,2024/04/01,-100,debito
5000464,2024/07/24,1000,debito
5000465,2024-03-04,700,credito
5000466,2024/11/30,,credito
5000467,2024-04-30,1500,credito
5000468,17-03-2024,-200,debito
5000469,2024/12/03,1000,invalid
5000470,2024/09/19,,debito
5000471,04/12/2024,1000,desconocido
5000472,2024-13-01,,invalid
5000473,15/08/2024,700,invalid
5000474,2024-13-01,1200,invalid
5000475,2024/12/28,0,invalid
5000476,2024/07/06,,invalid
5000477,09-07-2024,800,credito
5000478,06/07/2024,0,credito
5000479,07-12-2024,,invalid
5000480,2024/06/09,700,debito
5000481,15/09/2024,-100,credito
5000482,2024-02-04,800,invalid
5000483,2024-11-07,1000,credito
5000484,2024-04-15,700,credito
5000485,17-11-2024,1000,desconocido
5000486,17-09-2024,800,invalid
5000487,04-01-2024,800,credito
5000488,11/12/2024,,debito
5000489,15/11/2024,3000,debito
5000490,26/07/2024,700,invalid
5000491,2024/03/31,,credito
5000492,2024/11/07,-200,invalid
5000493,2024-08-29,0,invalid
5000494,26-11-2024,-200,debito
5000495,18/11/2024,1500,credito
5000496,2024/09/14,,invalid
5000497,2024/04/20,-200,desconocido
5000498,2024-13-01,1500,invalid
5000499,16-05-2024,1200,credito
5000500,2024/04/24,,invalid
5000501,2024-03-24,,credito
5000502,10/02/2024,-100,credito
5000503,14-02-2024,1500,invalid
5000504,16-09-2024,500,credito
5000505,2024-07-08,1000,debito
5000506,2024-06-10,-200,invalid
5000507,05-04-2024,0,invalid
5000508,06-11-2024,700,credito
5000509,2024/10/31,500,debito
5000510,21/02/2024,3000,credito
5000511,22/02/2024,-200,invalid
5000512,2024/08/14,700,credito
5000513,2024/01/10,3000,desconocido
5000514,20/10/2024,-200,invalid
5000515,14-07-2024,700,debito
5000516,21/08/2024,-200,desconocido
5000517,17/04/2024,,debito
5000518,02/03/2024,,invalid
5000519,24-08-2024,-200,invalid
5000520,2024/09/02,1200,debito
5000521,01-10-2024,1500,credito
5000522,2024-06-12,1500,invalid
5000523,2024/02/03,1000,invalid
5000524,2024-11-12,1200,invalid
5000525,2024-13-01,700,invalid
5000526,26/03/2024,700,invalid
5000527,17/05/2024,1200,credito
5000528,13/06/2024,3000,invalid
5000529,08/11/2024,-100,credito
5000530,2024/07/10,700,invalid
5000531,2024-01-07,700,credito
5000532,15/10/2024,3000,credito
5000533,18/11/2024,1500,credito
5000534,2024-05-15,3000,invalid
5000535,19-10-2024,1000,desconocido
5000536,2024/09/30,700,credito
5000537,2024/08/25,,credito
5000538,22-08-2024,-200,credito
5000539,26-08-2024,1500,debito
5000540,18-04-2024,800,credito
5000541,2024-06-22,3000,debito
5000542,07/01/2024,,debito
5000543,2024-13-01,1500,invalid
5000544,2024-10-04,800,debito
5000545,23-11-2024,1000,debito
5000546,26-04-2024,1200,debito
5000547,2024/09/25,1200,credito
5000548,2024-08-17,1500,debito
5000549,05/11/2024,,credito
5000550,25/05/2024,800,debito
5000551,11-03-2024,,credito
5000552,2024-06-01,800,invalid
5000553,16-10-2024,1500,debito
5000554,2024-06-29,1200,credito
5000555,2024-05-29,700,credito
5000556,2024-06-16,-200,credito
5000557,06/09/2024,,debito
5000558,2024-10-21,700,invalid
5000559,2024-12-26,-200,desconocido
5000560,2024-13-01,-200,credito
5000561,2024-01-05,1500,invalid
5000562,19-01-2024,800,credito
5000563,2024/08/17,1200,debito
5000564,06/07/2024,800,credito
5000565,2024/11/11,,invalid
5000566,2024/07/12,1200,debito
5000567,2024-01-15,700,credito
5000568,2024-03-11,1200,debito
5000569,05-06-2024,1200,desconocido
5000570,2024-03-20,1200,desconocido
5000571,12-06-2024,1200,debito
5000572,2024/11/05,3000,credito
5000573,29-06-2024,1200,credito
5000574,2024-10-18,3000,debito
5000575,06-01-2024,3000,debito
5000576,11/04/2024,1000,invalid
5000577,2024/02/17,800,debito
5000578,05-12-2024,-200,invalid
5000579,2024-05-01,,invalid
5000580,2024/11/28,700,invalid
5000581,21-01-2024,3000,debito
5000582,20/03/2024,1500,invalid
5000583,22-02-2024,3000,invalid
5000584,09/01/2024,700,invalid
5000585,2024/11/17,1200,debito
5000586,31-01-2024,-200,credito
5000587,2024/07/10,1200,credito
5000588,22/11/2024,1200,debito
5000589,2024/12/30,800,debito
5000590,05-10-2024,1500,credito
5000591,10-08-2024,3000,credito
5000592,14-04-2024,1500,credito
5000593,05-03-2024,1200,credito
5000594,2024-12-17,,debito
5000595,2024-13-01,1000,debito
5000596,2024-09-27,700,invalid
5000597,2024-01-30,500,credito
5000598,06-04-2024,,credito
5000599,2024-13-01,700,debito
5000600,09/02/2024,1500,invalid
5000601,2024-11-16,1200,invalid
5000602,29-06-2024,-200,credito
5000603,2024-13-01,-200,credito
5000604,2024-05-15,1000,credito
5000605,2024/07/30,,invalid
5000606,16-05-2024,1000,desconocido
5000607,2024-10-02,700,debito
5000608,27/05/2024,1000,debito
5000609,2024/11/14,3000,credito
5000610,2024-13-01,,debito
5000611,2024-11-24,,debito
5000612,2024-01-15,500,credito
5000613,2024-11-17,700,debito
5000614,2024-01-05,,debito
5000615,2024-11-25,1500,invalid
5000616,2024-08-03,500,invalid
5000617,17/09/2024,-200,invalid
5000618,15/06/2024,-100,credito
5000619,2024/09/30,1000,credito
5000620,2024-01-13,1000,credito
5000621,2024-03-23,1200,debito
5000622,2024-07-08,700,invalid
5000623,2024-03-01,800,debito
5000624,04-04-2024,3000,credito
5000625,2024-05-15,,debito
5000626,2024/04/12,,invalid
5000627,2024/12/29,700,credito
5000628,28-06-2024,,invalid
5000629,26/12/2024,-200,invalid
5000630,20/10/2024,1500,desconocido
5000631,16/09/2024,1500,credito
5000632,2024/02/11,800,invalid
5000633,2024-10-27,1500,debito
5000634,15-06-2024,1500,debito
5000635,2024-13-01,1500,credito
5000636,07/08/2024,1500,credito
5000637,2024-07-01,700,desconocido
5000638,20-11-2024,-200,invalid
5000639,26-09-2024,-200,credito
5000640,2024-10-09,3000,debito
5000641,29-11-2024,1200,debito
5000642,2024/03/14,700,credito
5000643,27-06-2024,,invalid
5000644,18/05/2024,,invalid
5000645,26/08/2024,,invalid
5000646,2024/07/20,700,credito
5000647,2024-08-09,1000,debito
5000648,2024-02-21,700,invalid
5000649,16/04/2024,-200,debito
5000650,2024-10-31,3000,credito
5000651,2024-13-01,,invalid
5000652,28/04/2024,-200,debito
5000653,2024-08-29,1500,debito
5000654,16/04/2024,800,debito
5000655,14-01-2024,-200,credito
5000656,21/10/2024,700,debito
5000657,30-04-2024,1000,invalid
5000658,14-10-2024,1200,invalid
5000659,2024/01/26,1000,credito
5000660,2024-07-17,-200,invalid
5000661,27/06/2024,1200,debito
5000662,2024-03-07,700,credito
5000663,25-02-2024,,invalid
5000664,2024-02-17,800,desconocido
5000665,2024-04-13,800,invalid
5000666,2024/04/25,,debito
5000667,2024-07-14,700,credito
5000668,2024-02-21,,credito
5000669,16/10/2024,1500,debito
5000670,2024-12-07,1200,credito
5000671,17-05-2024,800,desconocido
5000672,2024-13-01,-200,credito
5000673,2024-04-30,-200,credito
5000674,08/10/2024,3000,desconocido
5000675,10/11/2024,700,invalid
5000676,07-08-2024,,debito
5000677,2024/09/02,700,invalid
5000678,26-08-2024,800,invalid
5000679,19-04-2024,,credito
5000680,2024-13-01,1500,debito
5000681,2024-13-01,1000,credito
5000682,2024/01/22,700,credito
5000683,2024-03-03,500,credito
5000684,2024/11/04,,credito
5000685,2024-12-20,1000,desconocido
5000686,2024/11/01,0,invalid
5000687,12-12-2024,,debito
5000688,2024/08/17,1000,desconocido
5000689,2024-06-22,1000,debito
5000690,2024/01/27,-200,debito
5000691,09/02/2024,800,debito
5000692,15-09-2024,,credito
5000693,2024/02/13,,credito
5000694,2024-04-06,1000,credito
5000695,2024/10/20,-200,invalid
5000696,11-05-2024,700,invalid
5000697,2024-02-01,800,invalid
5000698,29-09-2024,700,invalid
5000699,2024-12-10,800,desconocido
5000700,30/04/2024,1000,debito
5000701,01/02/2024,3000,desconocido
5000702,2024-13-01,,debito
5000703,2024-05-05,1500,invalid
5000704,2024-02-19,800,invalid
5000705,16/10/2024,700,credito
5000706,20-03-2024,1000,credito
5000707,2024-01-14,800,debito
5000708,2024/06/14,700,credito
5000709,01/05/2024,1500,invalid
5000710,24/10/2024,700,debito
5000711,2024/12/06,,invalid
5000712,2024/09/11,,debito
5000713,2024/07/12,,invalid
5000714,21/06/2024,700,invalid
5000715,2024/07/07,700,invalid
5000716,2024-13-01,-200,debito
5000717,2024/03/22,1200,desconocido
5000718,2024/08/25,700,invalid
5000719,2024/09/04,1000,invalid
5000720,27-11-2024,1500,desconocido
5000721,2024-05-25,,debito
5000722,2024-13-01,1200,credito
5000723,03-04-2024,-200,debito
5000724,2024-13-01,1200,debito
5000725,06/02/2024,1000,desconocido
5000726,10-10-2024,1500,credito
5000727,12-01-2024,1000,debito
5000728,09/12/2024,1500,invalid
5000729,2024-04-06,0,credito
5000730,18-03-2024,800,debito
5000731,2024/09/04,,credito
5000732,2024/11/11,1000,credito
5000733,18-03-2024,1000,desconocido
5000734,2024-04-13,1500,credito
5000735,23/09/2024,1000,debito
5000736,11-05-2024,1500,desconocido
5000737,17/03/2024,800,invalid
5000738,30/06/2024,3000,invalid
5000739,2024-03-20,3000,invalid
5000740,2024-06-08,700,debito
5000741,2024-13-01,1200,credito
5000742,14-05-2024,3000,invalid
5000743,2024-01-15,700,debito
5000744,24-02-2024,800,debito
5000745,2024/12/23,,invalid
5000746,2024/06/08,1500,invalid
5000747,31-03-2024,1000,credito
5000748,06/10/2024,800,credito
5000749,2024/06/20,1200,invalid
5000750,03-03-2024,-200,debito
5000751,2024-11-13,3000,invalid
5000752,02-05-2024,,invalid
5000753,13/10/2024,3000,debito
5000754,01-09-2024,1500,debito
5000755,2024-13-01,1200,invalid
5000756,15/07/2024,800,debito
5000757,11-10-2024,1000,credito
5000758,2024-06-14,1200,invalid
5000759,2024-03-31,1500,debito
5000760,2024-07-28,800,debito
5000761,2024/06/10,3000,debito
5000762,2024/08/15,1500,debito
5000763,2024/07/23,3000,invalid
5000764,09-11-2024,1000,credito
5000765,2024-06-26,,credito
5000766,11/04/2024,1200,credito
5000767,2024-01-22,1500,credito
5000768,25/12/2024,700,invalid
5000769,25-11-2024,-200,invalid
5000770,2024-08-27,1500,credito
5000771,24/12/2024,,debito
5000772,05-09-2024,1500,invalid
5000773,19/03/2024,,debito
5000774,08/04/2024,1000,credito
5000775,06-04-2024,-200,invalid
5000776,13-07-2024,800,credito
5000777,25/01/2024,3000,credito
5000778,2024-08-11,800,debito
5000779,31-03-2024,-200,debito
5000780,2024-02-16,1200,desconocido
5000781,2024/01/12,700,invalid
5000782,18-11-2024,,credito
